날짜,요일,역번호,역명,구분,05시-06시,06시-07시,07시-08시,08시-09시,09시-10시,10시-11시,11시-12시,12시-13시,13시-14시,14시-15시,15시-16시,16시-17시,17시-18시,18시-19시,19시-20시,20시-21시,21시-22시,22시-23시,23시-24시,24시-01시,01시-02시,02시-03시,03시-04시,04시-05시
2023-01-01,일,222,강남,하차,121,491,433,642,1097,1175,1136,1529,1961,1708,1880,2202,2334,2049,1547,1335,1096,738,512,4,69,55,59,44
2023-01-01,일,214,강변(동서울터미널),하차,107,516,433,495,603,700,789,1025,1223,1258,1535,1736,1615,1533,1289,1094,773,574,383,1,42,46,31,39
2023-01-01,일,212,건대입구,하차,74,367,239,386,605,793,1059,1310,1650,1664,1950,2291,2471,2395,1894,1554,1505,1134,731,58,86,74,62,42
2023-01-01,일,223,교대(법원.검찰청),하차,90,247,206,380,712,524,613,519,618,515,489,592,635,606,417,412,419,362,213,2,29,23,23,16
2023-01-01,일,232,구로디지털단지,하차,159,411,371,521,640,844,951,1069,1313,1503,1560,1614,1619,1712,1497,1563,1659,1525,865,7,22,40,26,43
2023-01-01,일,213,구의(광진구청),하차,38,295,157,229,288,360,357,464,606,554,704,849,879,882,734,781,738,736,441,1,84,89,59,44
2023-01-01,일,227,낙성대(강감찬),하차,103,296,243,273,503,668,592,644,732,827,867,1092,1139,1131,1135,1133,1140,1057,590,2,33,26,17,14
2023-01-01,일,237,당산,하차,87,330,312,206,292,324,307,390,458,442,580,665,607,594,498,471,428,385,265,7,45,25,30,17
2023-01-01,일,233,대림(구로구청),하차,89,195,234,345,561,1253,1516,1176,947,892,1053,986,913,824,794,707,941,795,408,28,8,11,12,7
2023-01-01,일,247,도림천,하차,8,14,4,16,24,20,14,21,17,23,28,31,39,31,47,22,23,19,21,0,41,27,23,19
2023-01-01,일,205,동대문역사문화공원(DDP),하차,49,158,172,241,306,428,680,715,732,824,715,779,761,710,567,534,486,457,271,7,78,65,46,31
2023-01-01,일,210,뚝섬,하차,28,140,134,141,346,472,546,608,725,702,744,701,719,443,378,290,236,209,136,8,9,10,6,5
2023-01-01,일,235,문래,하차,59,144,136,227,332,411,341,398,509,563,507,619,606,445,359,287,273,230,153,9,54,54,43,35
2023-01-01,일,225,방배,하차,65,155,137,224,478,504,360,295,367,350,309,381,367,362,318,270,296,248,163,0,20,16,12,15
2023-01-01,일,229,봉천,하차,80,211,145,236,398,480,451,512,639,725,760,929,928,803,841,860,854,725,477,8,49,38,28,15
2023-01-01,일,226,사당,하차,88,624,366,406,799,883,943,1107,1283,1175,1220,1502,1638,1545,1232,1122,1147,925,544,60,38,33,25,25
2023-01-01,일,219,삼성(무역센터),하차,60,420,448,897,911,1175,1441,1549,1635,1763,1446,1446,1208,934,561,506,376,260,120,154,38,33,32,30
2023-01-01,일,207,상왕십리,하차,36,136,119,189,251,355,232,274,354,364,414,488,545,529,441,430,429,332,243,0,35,23,18,10
2023-01-01,일,228,서울대입구(관악구청),하차,183,509,334,429,771,987,982,1007,1393,1507,1563,1850,1998,1919,1703,1605,1741,1496,824,341,85,58,42,33
2023-01-01,일,224,서초,하차,53,279,683,435,1820,559,1831,574,683,1035,458,692,369,274,222,213,185,185,91,3,34,25,25,26
2023-01-01,일,220,선릉,하차,58,301,286,484,486,428,460,558,578,618,530,602,598,532,522,453,421,329,208,36,28,29,36,31
2023-01-01,일,211,성수,하차,28,290,193,332,547,803,868,1151,1369,1338,1377,1360,1313,822,605,376,316,268,278,85,35,36,31,22
2023-01-01,일,201,시청,하차,36,126,144,245,283,348,332,418,403,432,450,371,354,308,227,232,237,208,99,13,203,146,135,128
2023-01-01,일,245,신답,하차,5,9,13,10,23,36,22,29,27,38,47,62,69,69,54,57,59,36,29,3,20,24,18,21
2023-01-01,일,206,신당,하차,49,123,136,215,271,437,426,554,592,575,523,599,654,596,449,414,365,366,189,4,126,118,102,52
2023-01-01,일,231,신대방,하차,91,310,232,295,426,653,565,594,701,779,924,965,1142,1041,1040,993,1238,997,638,3,42,47,45,37
2023-01-01,일,234,신도림,하차,196,419,426,686,820,1185,982,1227,1527,1408,1573,1655,1734,1645,1257,1129,1172,1102,870,195,22,22,19,23
2023-01-01,일,230,신림,하차,229,631,489,614,1000,1062,1275,1384,1819,1910,2108,2373,2617,2701,2403,2401,2443,1868,1598,2,160,123,103,69
2023-01-01,일,246,신설동,하차,10,32,44,56,100,203,268,279,300,280,190,138,112,103,89,97,96,66,64,15,139,171,144,127
2023-01-01,일,249,신정네거리,하차,30,79,75,118,172,201,192,227,271,274,349,417,414,371,330,311,305,295,166,0,236,238,175,142
2023-01-01,일,240,신촌,하차,130,294,259,429,653,970,998,1080,1431,1461,1468,1693,1821,1417,1169,969,990,828,538,0,143,117,94,59
2023-01-01,일,242,아현,하차,24,105,78,146,157,313,163,209,306,267,319,369,368,341,280,327,315,289,186,0,60,36,26,13
2023-01-01,일,248,양천구청,하차,40,64,60,75,87,138,114,125,168,185,221,278,269,218,192,208,195,181,112,4,11,17,10,20
2023-01-01,일,221,역삼,하차,66,296,331,522,723,829,488,682,618,569,552,498,601,480,448,465,438,346,223,0,96,88,91,52
2023-01-01,일,236,영등포구청,하차,62,134,131,262,254,323,309,356,389,418,487,491,579,418,393,345,351,278,214,16,0,0,0,0
2023-01-01,일,208,왕십리(성동구청),하차,60,169,150,217,273,307,346,390,439,520,488,579,632,686,576,470,453,403,244,4,17,11,9,5
2023-01-01,일,244,용답,하차,6,27,37,42,56,70,51,54,89,88,115,161,158,134,111,124,128,108,99,0,105,112,79,71
2023-01-01,일,250,용두(동대문구청),하차,3,9,16,29,31,29,64,94,77,81,81,92,95,84,59,69,48,52,29,3,199,279,209,197
2023-01-01,일,203,을지로3가,하차,55,299,247,546,645,741,823,579,787,668,576,629,549,578,424,352,340,258,159,9,25,22,23,13
2023-01-01,일,204,을지로4가,하차,37,61,86,108,122,204,238,316,305,328,287,287,302,236,217,189,232,233,131,4,102,77,65,39
2023-01-01,일,202,을지로입구,하차,114,312,387,869,899,773,1121,1106,1252,1236,1145,1319,1289,1082,874,732,612,414,200,181,75,59,47,46
2023-01-01,일,241,이대,하차,52,119,87,198,295,429,367,399,487,483,555,612,617,539,466,481,537,498,305,1,81,68,44,33
2023-01-01,일,216,잠실(송파구청),하차,197,725,630,1135,1626,1788,2546,3190,3472,3099,3542,3694,3099,2487,1973,1720,1511,1242,624,0,92,106,69,76
2023-01-01,일,215,잠실나루,하차,30,139,117,158,184,212,221,264,290,306,316,409,358,354,274,265,223,219,160,1,34,23,20,12
2023-01-01,일,217,잠실새내,하차,36,164,139,227,328,372,512,543,735,729,725,953,1035,903,753,591,595,518,285,0,9,10,6,3
2023-01-01,일,218,종합운동장,하차,31,128,117,243,312,354,340,484,1330,789,378,586,1375,1265,223,199,198,153,90,2,9,9,6,2
2023-01-01,일,243,충정로(경기대입구),하차,24,81,70,163,155,209,125,191,176,221,224,270,291,222,195,203,183,157,114,3,22,16,17,8
2023-01-01,일,209,한양대,하차,17,82,161,45,98,96,85,86,155,153,160,146,153,125,106,123,142,122,90,0,5,3,2,3
2023-01-01,일,238,합정,하차,80,255,202,388,649,945,965,1165,1479,1415,1416,1487,1612,1315,1054,695,702,605,414,64,90,65,58,34
2023-01-01,일,239,홍대입구,하차,150,366,365,488,1072,1608,2667,3900,4540,4483,4705,4692,4589,4165,3067,2588,1938,1634,1039,269,163,130,95,72
2023-01-06,금,222,강남,하차,455,1994,6387,12304,13572,5807,3817,3775,4279,3880,3854,4148,6237,9665,5867,2296,1722,1699,1166,504,131,109,115,80
2023-01-06,금,214,강변(동서울터미널),하차,60,566,685,1475,1190,1142,1058,1335,1496,1817,2202,2502,3191,4575,3230,1884,1560,1523,1059,418,87,93,63,76
2023-01-06,금,212,건대입구,하차,63,574,985,2528,1975,1347,1498,1662,1866,1896,2170,2575,4305,7344,5009,2544,2091,1946,1381,680,149,134,108,76
2023-01-06,금,223,교대(법원.검찰청),하차,276,873,2139,6456,6022,2467,2263,1878,2010,1855,1745,1858,2736,3474,2046,910,842,901,552,248,66,54,53,38
2023-01-06,금,232,구로디지털단지,하차,166,729,3410,10760,5938,2366,1637,1648,2019,1970,2416,2827,4214,6797,6092,3041,3156,2892,2189,883,40,61,49,67
2023-01-06,금,213,구의(광진구청),하차,68,752,537,1609,923,643,647,778,952,890,1309,1493,2096,4101,2773,1509,1574,1446,1142,514,164,168,121,85
2023-01-06,금,227,낙성대(강감찬),하차,80,295,546,1617,1159,830,765,866,898,1109,1234,1436,2159,4109,3593,1871,1920,1878,1471,606,63,49,32,24
2023-01-06,금,237,당산,하차,101,423,1099,3191,1348,672,582,705,723,720,867,1076,1818,3172,2122,1138,1068,972,884,363,84,52,55,34
2023-01-06,금,233,대림(구로구청),하차,132,370,853,2245,1244,936,923,990,1166,1048,1490,1796,2127,2620,2133,1349,1646,1589,899,407,7,12,13,9
2023-01-06,금,247,도림천,하차,19,33,101,254,92,47,50,80,78,64,68,78,88,126,108,84,74,57,36,30,52,39,32,30
2023-01-06,금,205,동대문역사문화공원(DDP),하차,51,320,874,2040,1213,1009,983,957,897,1003,836,882,1014,1244,780,528,589,438,274,184,133,114,85,55
2023-01-06,금,210,뚝섬,하차,93,603,1560,6360,4043,1519,1076,1007,1053,905,1097,1058,1408,1992,1019,519,445,438,325,182,22,20,15,13
2023-01-06,금,235,문래,하차,73,416,1497,5628,2537,838,694,750,835,752,868,962,1423,2750,1983,845,649,610,552,238,99,95,86,58
2023-01-06,금,225,방배,하차,95,450,1053,2963,1927,881,645,708,751,717,872,758,1112,1432,1121,586,567,594,455,187,45,42,31,22
2023-01-06,금,229,봉천,하차,41,231,381,1014,771,699,694,797,862,983,1352,1554,2027,3297,3089,1620,1431,1584,1177,470,107,74,57,24
2023-01-06,금,226,사당,하차,156,957,1723,2873,1948,1425,1658,1720,1501,1698,2206,3027,4794,7947,5760,2409,2091,2306,1670,769,72,66,57,48
2023-01-06,금,219,삼성(무역센터),하차,225,1630,5699,14287,9937,4012,2882,2584,2735,2296,1946,2279,2681,3028,1470,679,591,474,271,243,98,89,88,80
2023-01-06,금,207,상왕십리,하차,19,225,459,1370,687,438,447,457,571,543,682,837,1473,2153,1416,808,775,699,631,294,65,50,38,23
2023-01-06,금,228,서울대입구(관악구청),하차,93,463,954,2512,2288,1750,1686,1596,1776,2144,2334,2922,3832,7305,6599,3157,2817,2821,2056,1085,146,100,76,55
2023-01-06,금,224,서초,하차,189,647,1849,4827,3513,1550,976,752,967,848,755,710,971,1014,788,443,411,384,304,108,58,44,44,54
2023-01-06,금,220,선릉,하차,271,1597,5057,12557,10393,4372,2428,2208,2436,2094,1880,1765,2203,2813,1595,900,719,650,465,274,55,54,69,59
2023-01-06,금,211,성수,하차,167,1147,3250,12299,6903,2729,1787,1713,1949,1894,1906,1896,2498,3322,1972,798,629,492,413,366,105,101,85,66
2023-01-06,금,201,시청,하차,72,620,2752,10043,3760,1090,941,848,932,934,757,690,840,1028,546,285,260,225,166,131,305,233,207,163
2023-01-06,금,245,신답,하차,9,24,31,79,37,28,41,52,62,77,98,134,189,444,311,95,135,121,90,42,45,52,35,41
2023-01-06,금,206,신당,하차,39,280,545,1240,854,608,637,708,690,769,832,998,1472,2325,1433,704,700,626,487,228,213,203,176,87
2023-01-06,금,231,신대방,하차,68,292,615,1030,642,559,598,704,779,984,1296,1600,2193,3366,3552,1803,1976,1976,1258,625,76,80,73,59
2023-01-06,금,234,신도림,하차,162,654,1640,4840,2442,1945,1884,1929,2152,2074,2508,3028,4391,7926,5702,2496,2491,2353,2075,1445,33,30,27,37
2023-01-06,금,230,신림,하차,137,599,881,1767,1627,1419,1492,1641,1864,2123,2800,3546,4865,9512,8896,4578,4193,4161,3036,1392,291,221,184,125
2023-01-06,금,246,신설동,하차,13,81,222,579,336,327,235,221,246,203,213,194,183,315,216,129,161,137,121,102,186,274,212,199
2023-01-06,금,249,신정네거리,하차,28,84,165,445,333,265,293,406,362,505,675,795,1140,1994,1568,655,822,613,462,239,381,387,289,211
2023-01-06,금,240,신촌,하차,103,539,1317,3203,3607,2208,2027,2174,2549,2132,1979,2296,3206,5092,3349,1554,1463,1336,839,516,190,163,126,80
2023-01-06,금,242,아현,하차,29,205,336,721,493,401,357,385,477,480,549,624,837,1341,1030,560,593,605,371,207,121,78,52,25
2023-01-06,금,248,양천구청,하차,25,65,185,395,187,186,186,250,280,274,336,456,738,1241,970,502,495,408,354,208,23,32,21,38
2023-01-06,금,221,역삼,하차,321,1613,5971,16428,13493,5175,2634,2201,2487,1960,1860,1703,2133,3027,1697,803,727,533,411,221,202,185,197,115
2023-01-06,금,236,영등포구청,하차,115,451,1539,5627,2310,928,799,821,1011,840,952,1069,1341,2508,1633,777,680,638,540,260,0,0,0,0
2023-01-06,금,208,왕십리(성동구청),하차,42,247,483,1076,663,515,557,616,620,655,681,955,1437,2809,1596,832,690,640,543,331,32,20,18,7
2023-01-06,금,244,용답,하차,13,53,75,137,107,76,105,99,108,111,139,218,251,474,307,174,190,175,136,84,185,198,147,124
2023-01-06,금,250,용두(동대문구청),하차,3,48,95,241,128,116,135,145,156,142,185,184,197,345,218,96,97,88,49,45,318,440,347,294
2023-01-06,금,203,을지로3가,하차,71,782,3001,8165,3052,1130,916,888,938,778,814,880,1265,1780,1128,507,373,368,227,128,45,36,34,19
2023-01-06,금,204,을지로4가,하차,59,508,1391,3493,1778,894,976,788,760,758,676,663,641,750,506,246,286,244,170,90,188,136,114,76
2023-01-06,금,202,을지로입구,하차,119,929,5450,15010,6283,2734,2423,1960,1930,1797,1746,1841,2723,2964,1446,911,696,633,396,183,100,83,70,65
2023-01-06,금,241,이대,하차,30,235,376,1828,1140,789,798,945,834,837,809,848,1034,1670,1221,757,703,811,523,308,129,117,80,53
2023-01-06,금,216,잠실(송파구청),하차,164,1064,2983,7039,5718,3967,3843,3802,3657,3823,4360,4825,7078,10290,6475,3357,2992,2916,2448,752,186,227,156,147
2023-01-06,금,215,잠실나루,하차,69,368,859,1536,960,811,608,761,769,698,727,741,1062,1567,1184,649,597,634,431,213,59,51,34,28
2023-01-06,금,217,잠실새내,하차,31,308,550,1099,1189,840,934,1031,1110,1191,1376,1581,2429,4116,2563,1337,1135,1199,762,376,24,26,18,15
2023-01-06,금,218,종합운동장,하차,52,236,416,722,494,331,254,283,349,429,334,433,610,1037,740,292,394,362,272,152,23,25,19,11
2023-01-06,금,243,충정로(경기대입구),하차,32,311,886,2806,1082,478,321,357,407,370,449,479,596,989,585,376,375,384,267,175,52,38,35,18
2023-01-06,금,209,한양대,하차,8,203,358,1527,2193,781,422,831,651,448,386,337,336,365,252,156,178,164,149,92,8,5,5,8
2023-01-06,금,238,합정,하차,103,469,1281,4067,3323,1751,1532,1504,1762,1712,1608,2057,2964,6074,4056,1670,1313,1221,898,476,157,122,96,52
2023-01-06,금,239,홍대입구,하차,132,620,1447,4600,5015,3141,3725,4467,4940,4774,4458,5345,6823,10384,7822,3494,3094,2485,1899,1026,207,171,130,90
2023-01-07,토,222,강남,하차,222,994,1066,2799,5847,4161,4170,4806,5620,4644,4344,4466,5860,4890,2744,2010,1791,1624,1142,15,115,92,101,68
2023-01-07,토,214,강변(동서울터미널),하차,75,705,722,1062,1449,1527,1666,1764,1903,1923,2075,2203,2207,1912,1659,1473,1270,1216,797,2,59,65,41,50
2023-01-07,토,212,건대입구,하차,40,419,403,790,1363,1318,1934,2652,2849,2862,3312,3797,4321,4017,3112,2131,2047,1764,1177,123,133,118,97,68
2023-01-07,토,223,교대(법원.검찰청),하차,129,474,638,1121,1924,1267,1577,1471,1597,1408,1162,1485,1699,1306,706,689,657,687,441,6,49,40,40,29
2023-01-07,토,232,구로디지털단지,하차,153,492,680,1073,1471,1314,1527,1787,2157,2224,2364,3153,3309,2833,2610,2356,2660,2496,1812,18,36,52,41,61
2023-01-07,토,213,구의(광진구청),하차,41,634,277,433,544,601,689,884,917,1025,1190,1387,1587,1368,1189,1017,1207,1078,789,4,124,123,94,61
2023-01-07,토,227,낙성대(강감찬),하차,60,251,261,453,798,833,866,1065,1201,1256,1276,1556,1682,1578,1401,1321,1424,1542,1091,1,59,44,30,24
2023-01-07,토,237,당산,하차,86,276,246,465,679,677,654,819,802,828,854,1054,1317,1107,848,765,897,818,732,74,61,33,34,23
2023-01-07,토,233,대림(구로구청),하차,128,266,304,535,687,858,1167,1182,1229,1079,1249,1870,1996,1399,1140,1036,1407,1265,843,36,8,9,11,5
2023-01-07,토,247,도림천,하차,8,37,27,78,44,50,50,62,63,64,45,68,62,41,53,33,37,29,33,4,49,37,28,28
2023-01-07,토,205,동대문역사문화공원(DDP),하차,34,178,273,621,753,819,1032,1094,1187,1310,1155,1085,1013,818,683,440,557,466,403,11,106,83,68,39
2023-01-07,토,210,뚝섬,하차,56,368,300,444,680,846,1234,1558,1783,1255,1433,1448,1337,936,593,330,371,346,258,4,14,14,9,8
2023-01-07,토,235,문래,하차,44,239,259,565,668,754,934,1041,1125,1083,1142,1348,1298,1206,650,492,544,464,350,16,73,73,56,39
2023-01-07,토,225,방배,하차,66,221,269,547,729,599,766,729,727,734,690,725,819,621,451,413,421,419,332,0,37,29,22,17
2023-01-07,토,229,봉천,하차,59,195,234,487,643,552,833,923,912,1020,1144,1370,1625,1359,1146,1045,1163,1142,774,126,88,63,51,24
2023-01-07,토,226,사당,하차,149,1460,724,966,1428,1668,2414,2497,2438,2362,2615,3545,4203,3225,2292,1816,2031,2043,1634,81,57,51,40,36
2023-01-07,토,219,삼성(무역센터),하차,80,843,1004,1795,2657,2769,3290,3457,3389,3163,2553,2850,2178,1468,795,520,520,361,189,373,54,48,48,42
2023-01-07,토,207,상왕십리,하차,21,157,191,370,418,414,410,502,478,585,619,785,917,677,707,591,572,648,459,0,59,45,36,21
2023-01-07,토,228,서울대입구(관악구청),하차,78,384,440,974,1384,1652,1748,1998,2352,2221,2215,2779,3383,3283,2432,2013,2316,2346,1509,939,122,83,64,45
2023-01-07,토,224,서초,하차,249,850,432,554,714,648,864,738,705,633,459,580,698,483,324,280,319,369,236,0,42,30,30,33
2023-01-07,토,220,선릉,하차,93,827,826,1314,1756,1846,1874,1891,2020,1573,1386,1634,1548,1110,670,634,538,520,356,16,37,40,48,40
2023-01-07,토,211,성수,하차,84,539,501,971,1089,1262,1901,2508,2753,2716,2633,2815,2662,1837,1044,525,474,439,645,162,88,80,68,57
2023-01-07,토,201,시청,하차,30,244,349,484,671,668,886,948,792,879,928,998,729,418,361,220,229,209,199,27,267,208,188,145
2023-01-07,토,245,신답,하차,5,26,19,34,24,36,46,60,68,84,88,82,95,97,98,67,75,96,50,1,32,38,28,30
2023-01-07,토,206,신당,하차,27,190,258,464,512,653,733,816,855,881,848,1099,1193,943,780,522,540,504,356,14,183,165,148,69
2023-01-07,토,231,신대방,하차,72,288,291,460,542,552,683,839,880,993,1325,1588,1737,1657,1420,1284,1719,1548,1180,14,57,62,56,48
2023-01-07,토,234,신도림,하차,152,544,602,1105,1508,2724,3341,3671,3889,3169,3396,3679,3994,3122,2044,1860,1946,2166,1946,571,30,30,23,34
2023-01-07,토,230,신림,하차,177,567,589,832,1299,1505,1893,2409,2650,2882,3155,3771,4395,4346,3805,3498,3498,3535,2470,441,244,188,162,109
2023-01-07,토,246,신설동,하차,12,57,97,141,227,367,368,355,336,321,230,174,159,157,126,103,109,72,72,16,162,214,180,159
2023-01-07,토,249,신정네거리,하차,29,90,119,225,242,262,273,344,412,443,585,625,662,824,547,512,524,517,315,72,337,337,246,180
2023-01-07,토,240,신촌,하차,88,306,442,1111,2086,1837,2127,2872,2892,2604,2640,2977,3183,3007,1829,1161,1210,1219,847,4,193,164,130,82
2023-01-07,토,242,아현,하차,23,174,186,295,353,326,378,441,435,475,544,572,690,500,430,429,445,420,319,0,105,67,45,20
2023-01-07,토,248,양천구청,하차,36,52,85,152,136,154,167,200,232,273,340,362,516,401,331,303,334,323,223,74,17,27,18,33
2023-01-07,토,221,역삼,하차,104,550,735,1123,1990,1790,1627,1767,1955,1821,1364,1364,1671,1140,622,586,595,443,356,0,151,143,152,92
2023-01-07,토,236,영등포구청,하차,77,258,328,625,711,921,921,893,1118,1089,1115,1126,1282,978,713,521,532,470,422,43,0,0,0,0
2023-01-07,토,208,왕십리(성동구청),하차,43,182,177,360,425,611,740,876,811,844,849,1088,1194,1274,837,650,562,625,511,9,22,14,12,5
2023-01-07,토,244,용답,하차,6,44,25,44,73,59,91,102,105,100,151,183,196,182,124,166,143,170,130,2,144,152,111,95
2023-01-07,토,250,용두(동대문구청),하차,8,23,42,71,71,93,147,141,128,146,144,133,155,142,96,68,84,72,47,19,261,354,268,230
2023-01-07,토,203,을지로3가,하차,37,404,289,489,538,621,710,848,944,933,1095,1197,1291,1078,686,468,457,342,249,7,35,30,28,13
2023-01-07,토,204,을지로4가,하차,29,288,273,532,536,675,876,895,865,850,672,631,668,487,353,251,252,255,172,2,130,95,80,54
2023-01-07,토,202,을지로입구,하차,63,377,745,1544,2340,2092,2629,2397,2261,2238,2124,2444,2104,1593,1129,798,783,641,421,325,84,69,65,52
2023-01-07,토,241,이대,하차,32,170,178,498,684,735,688,853,1003,831,877,841,861,757,577,543,576,600,495,6,125,117,77,49
2023-01-07,토,216,잠실(송파구청),하차,112,975,1203,2096,4131,3976,5404,5650,5872,6174,5983,6518,6117,4490,2917,2641,2560,2461,1855,1,135,158,105,105
2023-01-07,토,215,잠실나루,하차,48,236,251,285,354,334,416,470,504,537,620,642,691,544,409,402,423,424,315,0,50,43,29,23
2023-01-07,토,217,잠실새내,하차,26,248,337,608,1030,832,973,1073,1234,1315,1515,1777,1904,1799,1226,1029,851,862,623,0,20,22,15,9
2023-01-07,토,218,종합운동장,하차,39,318,341,306,348,241,221,290,288,408,363,424,375,356,246,228,259,268,210,15,16,17,12,9
2023-01-07,토,243,충정로(경기대입구),하차,32,204,127,240,273,523,409,512,596,454,545,519,548,399,351,228,266,233,235,16,36,26,23,11
2023-01-07,토,209,한양대,하차,11,80,95,277,264,260,893,1036,1391,1709,277,378,267,257,112,135,165,186,142,1,11,7,5,8
2023-01-07,토,238,합정,하차,88,366,329,636,1241,1753,2297,2871,3168,2960,3035,3656,3842,3025,1902,1421,1220,1064,850,159,138,103,84,47
2023-01-07,토,239,홍대입구,하차,149,429,576,1015,2340,3474,5790,7535,8064,7934,8310,8158,7826,7873,4894,3589,2981,2524,1930,523,222,179,134,102
2023-01-08,일,222,강남,하차,119,478,507,982,1966,1636,2259,2663,3063,2591,2706,3006,3173,2654,1790,1481,1210,880,554,6,63,53,57,38
2023-01-08,일,214,강변(동서울터미널),하차,56,455,368,573,793,841,981,1065,1544,1628,1760,1987,2089,1865,1594,1257,978,830,460,2,40,46,30,38
2023-01-08,일,212,건대입구,하차,33,264,252,359,675,1037,1692,1938,2229,2223,2352,2725,2937,2800,1899,1580,1486,1259,763,52,77,72,59,37
2023-01-08,일,223,교대(법원.검찰청),하차,83,270,278,545,889,706,827,867,926,808,764,888,994,931,593,588,537,452,242,2,34,28,28,20
2023-01-08,일,232,구로디지털단지,하차,91,331,395,682,975,1039,1107,1252,1658,1746,1686,2007,2001,2208,1760,1789,1991,1639,1153,3,21,31,25,42
2023-01-08,일,213,구의(광진구청),하차,23,202,154,236,293,389,453,488,691,704,935,1051,1166,1153,948,948,948,785,435,0,78,86,59,48
2023-01-08,일,227,낙성대(강감찬),하차,56,231,222,343,581,801,712,823,895,920,1043,1241,1351,1428,1150,1284,1270,1148,813,1,38,28,18,16
2023-01-08,일,237,당산,하차,45,221,184,270,408,422,429,526,666,550,618,723,743,834,691,673,683,488,391,20,41,24,30,17
2023-01-08,일,233,대림(구로구청),하차,72,195,217,398,635,1273,1836,1103,1047,1112,998,1108,1150,1040,871,853,1176,818,515,21,9,13,14,9
2023-01-08,일,247,도림천,하차,6,11,3,17,20,22,25,15,47,31,37,49,37,33,34,25,39,24,18,1,25,18,12,10
2023-01-08,일,205,동대문역사문화공원(DDP),하차,38,109,178,266,440,722,1042,928,1000,1029,879,814,770,718,816,605,510,450,303,10,77,60,48,29
2023-01-08,일,210,뚝섬,하차,21,175,143,213,638,763,907,1122,1250,952,955,898,891,579,414,303,262,292,169,5,7,9,6,6
2023-01-08,일,235,문래,하차,37,137,125,264,376,570,663,659,809,715,660,799,746,636,457,328,342,289,205,10,48,49,44,32
2023-01-08,일,225,방배,하차,43,138,132,253,614,509,553,487,580,548,521,560,522,495,402,402,346,353,193,2,15,12,10,8
2023-01-08,일,229,봉천,하차,32,153,173,249,379,478,511,550,695,834,936,1039,1040,1201,885,963,1007,797,457,53,47,34,26,13
2023-01-08,일,226,사당,하차,63,1212,574,569,1178,1240,1783,1910,1776,1701,1732,2071,2211,2145,1549,1479,1392,1337,749,56,30,29,25,25
2023-01-08,일,219,삼성(무역센터),하차,46,509,724,1408,1977,2245,2773,2352,2522,2238,1688,1613,1573,965,604,392,373,253,147,176,35,29,31,29
2023-01-08,일,207,상왕십리,하차,17,97,104,198,277,419,304,324,357,481,543,568,614,588,507,415,478,429,268,0,27,22,16,10
2023-01-08,일,228,서울대입구(관악구청),하차,80,307,357,498,841,1008,1254,1566,1763,1797,1889,2265,2435,2534,2048,1841,1954,1843,1004,423,70,48,36,25
2023-01-08,일,224,서초,하차,38,284,700,508,1887,681,1949,795,807,1124,620,915,547,336,239,256,272,246,102,0,28,21,22,24
2023-01-08,일,220,선릉,하차,56,355,372,583,835,891,902,1001,1090,848,705,746,781,764,542,502,449,387,222,18,27,28,35,29
2023-01-08,일,211,성수,하차,30,273,275,455,712,1066,1396,1854,2099,2048,1996,1777,1689,1148,678,467,368,324,387,75,52,44,37,33
2023-01-08,일,201,시청,하차,17,135,215,359,435,487,488,532,475,542,505,341,301,252,181,204,214,154,93,23,161,122,112,92
2023-01-08,일,245,신답,하차,5,10,20,18,24,28,23,51,40,48,85,69,78,77,72,65,63,51,44,3,22,28,21,21
2023-01-08,일,206,신당,하차,23,116,175,219,346,555,573,745,639,731,651,694,689,630,586,497,456,350,254,5,126,120,108,53
2023-01-08,일,231,신대방,하차,55,214,215,345,586,574,619,571,836,816,1004,1206,1310,1371,1143,1127,1513,1032,732,1,42,45,41,31
2023-01-08,일,234,신도림,하차,118,436,381,658,986,2053,2375,2397,2729,2263,2308,2375,2522,2216,1611,1434,1402,1313,1065,234,21,22,19,25
2023-01-08,일,230,신림,하차,107,456,399,566,1018,1206,1636,1791,2083,2181,2674,2853,3215,3327,2881,2881,2841,2352,1698,15,143,116,96,65
2023-01-08,일,246,신설동,하차,5,27,56,79,216,370,409,393,390,320,217,173,122,115,81,80,69,86,62,7,110,153,131,116
2023-01-08,일,249,신정네거리,하차,30,61,84,133,165,197,194,233,316,324,417,527,572,480,467,373,388,370,208,0,194,199,143,111
2023-01-08,일,240,신촌,하차,50,227,266,558,1162,1407,2219,1834,2171,2309,2017,2097,2382,1854,1267,1000,956,898,532,0,101,90,70,44
2023-01-08,일,242,아현,하차,17,88,85,146,226,298,206,256,338,353,398,480,480,461,381,356,373,322,195,0,52,34,20,10
2023-01-08,일,248,양천구청,하차,26,48,54,74,100,133,110,158,188,218,281,313,377,321,273,243,269,197,159,0,12,19,14,24
2023-01-08,일,221,역삼,하차,50,297,416,676,926,1179,931,1143,1178,917,801,708,835,679,497,490,495,359,232,1,82,77,86,53
2023-01-08,일,236,영등포구청,하차,55,173,164,351,380,581,667,781,747,609,668,602,654,532,470,434,415,333,249,15,0,0,0,0
2023-01-08,일,208,왕십리(성동구청),하차,23,123,122,181,302,368,529,548,576,623,673,793,880,886,540,598,518,485,356,16,12,9,6,3
2023-01-08,일,244,용답,하차,5,20,30,40,43,53,61,75,87,121,148,134,172,171,106,127,173,126,96,0,86,102,75,67
