역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
211,성수,하차,08시-09시,"Triangular(min=196.662, mode=329.000, max=1536.175)",0.140013,0.017621,118,실패
211,성수,하차,09시-10시,"Lognormal(normalMean=6.870, normalStdDev=0.669)",0.084967,0.337545,119,성공
211,성수,하차,10시-11시,"Triangular(min=-37.449, mode=1579.000, max=3936.728)",0.095066,0.138806,144,성공
211,성수,하차,11시-12시,"Normal(mean=2100.556, stdDev=473.570)",0.054478,0.835589,124,성공
211,성수,하차,12시-13시,"Triangular(min=1068.543, mode=2145.000, max=3754.173)",0.046082,0.897231,148,성공
211,성수,하차,13시-14시,"Gamma(alpha=16.243, beta=132.079)",0.066709,0.521571,144,성공
211,성수,하차,14시-15시,"Weibull(shape=1.855, scale=1101.766)",0.057405,0.703695,145,성공
211,성수,하차,15시-16시,"Weibull(shape=2.003, scale=1061.787)",0.051205,0.828721,143,성공
211,성수,하차,16시-17시,"Triangular(min=1329.731, mode=2216.000, max=3930.494)",0.060905,0.616045,149,성공
211,성수,하차,17시-18시,"Triangular(min=982.852, mode=2539.000, max=3943.400)",0.045963,0.888043,153,성공
211,성수,하차,18시-19시,"Weibull(shape=2.356, scale=2090.573)",0.087886,0.169196,156,성공
211,성수,하차,19시-20시,"Normal(mean=1579.059, stdDev=661.524)",0.10094,0.082521,153,성공
211,성수,하차,20시-21시,"Lognormal(normalMean=6.714, normalStdDev=0.293)",0.049465,0.889747,131,성공
211,성수,하차,21시-22시,"Weibull(shape=3.081, scale=491.878)",0.067278,0.556021,134,성공
211,성수,하차,22시-23시,"Weibull(shape=2.906, scale=413.048)",0.067728,0.489122,147,성공
211,성수,하차,23시-24시,"Lognormal(normalMean=5.919, normalStdDev=0.280)",0.078094,0.296414,152,성공
211,성수,하차,24시-01시,"Normal(mean=275.762, stdDev=140.529)",0.085887,0.203248,151,성공
211,성수,하차,01시-02시,"Triangular(min=26.744, mode=89.000, max=128.038)",0.127845,0.011442,155,실패
211,성수,하차,02시-03시,"Triangular(min=24.061, mode=87.000, max=135.008)",0.129919,0.009349,156,실패
211,성수,하차,03시-04시,"Triangular(min=19.325, mode=81.000, max=118.906)",0.12946,0.009708,156,실패
211,성수,하차,04시-05시,"Triangular(min=13.483, mode=54.000, max=77.725)",0.095997,0.105598,156,성공
212,건대입구,하차,05시-06시,"Weibull(shape=2.332, scale=37.257)",0.09649,0.102473,156,성공
212,건대입구,하차,06시-07시,"Triangular(min=0.000, mode=628.000, max=660.936)",0.256389,0.0,156,실패
212,건대입구,하차,07시-08시,"Triangular(min=24.000, mode=24.000, max=964.879)",0.222833,8e-06,123,실패
212,건대입구,하차,08시-09시,"Lognormal(normalMean=6.138, normalStdDev=0.390)",0.122568,0.052894,118,성공
212,건대입구,하차,09시-10시,"Triangular(min=0.000, mode=2086.000, max=2204.470)",0.295823,0.0,156,실패
212,건대입구,하차,10시-11시,"Triangular(min=556.641, mode=1528.000, max=1841.745)",0.080641,0.3568,128,성공
212,건대입구,하차,11시-12시,"Triangular(min=1041.190, mode=1580.000, max=2462.920)",0.083831,0.278918,136,성공
212,건대입구,하차,12시-13시,"Gamma(alpha=20.599, beta=106.336)",0.074806,0.361087,148,성공
212,건대입구,하차,13시-14시,"Weibull(shape=1.931, scale=1058.964)",0.071972,0.391926,152,성공
212,건대입구,하차,14시-15시,"Gamma(alpha=4.886, beta=215.520)",0.064,0.544802,151,성공
212,건대입구,하차,15시-16시,"Gamma(alpha=14.694, beta=115.812)",0.066888,0.48818,151,성공
212,건대입구,하차,16시-17시,"Normal(mean=2727.022, stdDev=507.805)",0.072489,0.451331,136,성공
212,건대입구,하차,17시-18시,"Triangular(min=1021.517, mode=4205.000, max=5356.530)",0.135676,0.005762,156,실패
212,건대입구,하차,18시-19시,"Weibull(shape=1.185, scale=1660.626)",0.073098,0.440751,136,성공
212,건대입구,하차,19시-20시,"Weibull(shape=1.991, scale=2275.713)",0.082123,0.230503,156,성공
212,건대입구,하차,20시-21시,"Triangular(min=1318.451, mode=2532.000, max=3358.595)",0.119554,0.042174,132,실패
212,건대입구,하차,21시-22시,"Weibull(shape=2.416, scale=909.233)",0.072916,0.421585,141,성공
212,건대입구,하차,22시-23시,"Normal(mean=1912.182, stdDev=389.910)",0.070825,0.403783,154,성공
212,건대입구,하차,23시-24시,"Normal(mean=1321.414, stdDev=355.604)",0.085389,0.244816,140,성공
212,건대입구,하차,24시-01시,"Triangular(min=47.000, mode=47.000, max=2169.453)",0.342615,0.0,147,실패
212,건대입구,하차,01시-02시,"Triangular(min=64.653, mode=144.000, max=201.574)",0.062399,0.573027,152,성공
212,건대입구,하차,02시-03시,"Triangular(min=57.728, mode=143.000, max=182.378)",0.065309,0.514656,152,성공
212,건대입구,하차,03시-04시,"Triangular(min=47.281, mode=108.000, max=144.146)",0.076396,0.321134,152,성공
212,건대입구,하차,04시-05시,"Weibull(shape=3.817, scale=52.329)",0.076587,0.318285,152,성공
213,구의(광진구청),하차,05시-06시,"Gamma(alpha=2.337, beta=13.464)",0.096683,0.101274,156,성공
213,구의(광진구청),하차,06시-07시,"Triangular(min=0.000, mode=734.000, max=972.350)",0.390886,0.0,156,실패
213,구의(광진구청),하차,07시-08시,"Triangular(min=14.000, mode=14.000, max=790.971)",0.124165,0.019021,148,실패
213,구의(광진구청),하차,08시-09시,"Triangular(min=128.238, mode=232.000, max=936.072)",0.198229,0.000154,118,실패
213,구의(광진구청),하차,09시-10시,"Triangular(min=0.000, mode=941.000, max=1007.464)",0.284213,0.0,156,실패
213,구의(광진구청),하차,10시-11시,"Weibull(shape=4.966, scale=766.317)",0.08034,0.294551,144,성공
213,구의(광진구청),하차,11시-12시,"Weibull(shape=3.472, scale=590.329)",0.0809,0.248658,155,성공
213,구의(광진구청),하차,12시-13시,"Weibull(shape=3.725, scale=629.507)",0.076503,0.312227,154,성공
213,구의(광진구청),하차,13시-14시,"Weibull(shape=4.791, scale=685.466)",0.111233,0.053713,143,성공
213,구의(광진구청),하차,14시-15시,"Weibull(shape=7.335, scale=1074.134)",0.086465,0.203131,149,성공
213,구의(광진구청),하차,15시-16시,"Weibull(shape=2.995, scale=698.419)",0.087226,0.189355,151,성공
213,구의(광진구청),하차,16시-17시,"Triangular(min=429.322, mode=1431.000, max=2023.752)",0.174476,0.000135,155,실패
213,구의(광진구청),하차,17시-18시,"Triangular(min=160.879, mode=2400.000, max=2534.312)",0.263805,0.0,155,실패
213,구의(광진구청),하차,18시-19시,"Weibull(shape=4.992, scale=1105.429)",0.066577,0.657721,116,성공
213,구의(광진구청),하차,19시-20시,"Triangular(min=0.000, mode=2724.000, max=2968.077)",0.363551,0.0,156,실패
213,구의(광진구청),하차,20시-21시,"Weibull(shape=2.599, scale=697.310)",0.100703,0.102624,143,성공
213,구의(광진구청),하차,21시-22시,"Weibull(shape=3.486, scale=803.628)",0.086504,0.225071,142,성공
213,구의(광진구청),하차,22시-23시,"Weibull(shape=3.057, scale=992.526)",0.092175,0.132554,156,성공
213,구의(광진구청),하차,23시-24시,"Normal(mean=871.033, stdDev=275.041)",0.104337,0.069433,151,성공
213,구의(광진구청),하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=1345.179)",0.4263,0.0,144,실패
213,구의(광진구청),하차,01시-02시,"Triangular(min=56.911, mode=153.000, max=184.861)",0.106023,0.059543,153,성공
213,구의(광진구청),하차,02시-03시,"Triangular(min=65.209, mode=157.000, max=198.929)",0.103394,0.072163,152,성공
213,구의(광진구청),하차,03시-04시,"Gamma(alpha=429.994, beta=1.238)",0.082247,0.238476,153,성공
213,구의(광진구청),하차,04시-05시,"Weibull(shape=4.285, scale=70.736)",0.087652,0.182267,152,성공
214,강변(동서울터미널),하차,05시-06시,"Gamma(alpha=32.004, beta=2.103)",0.055026,0.754633,144,성공
214,강변(동서울터미널),하차,06시-07시,"Triangular(min=0.000, mode=625.000, max=1468.278)",0.256406,0.0,156,실패
214,강변(동서울터미널),하차,07시-08시,"Triangular(min=53.000, mode=53.000, max=1575.672)",0.182809,4.9e-05,156,실패
214,강변(동서울터미널),하차,08시-09시,"Triangular(min=115.621, mode=1601.000, max=1923.664)",0.203123,4e-06,156,실패
214,강변(동서울터미널),하차,09시-10시,"Weibull(shape=2.537, scale=929.711)",0.067743,0.463697,153,성공
214,강변(동서울터미널),하차,10시-11시,"Weibull(shape=2.677, scale=973.553)",0.096564,0.103934,155,성공
214,강변(동서울터미널),하차,11시-12시,"Weibull(shape=2.020, scale=671.172)",0.105703,0.058143,155,성공
214,강변(동서울터미널),하차,12시-13시,"Triangular(min=760.555, mode=1372.000, max=2208.675)",0.051225,0.791195,155,성공
214,강변(동서울터미널),하차,13시-14시,"Weibull(shape=4.281, scale=1003.961)",0.038484,0.985012,133,성공
214,강변(동서울터미널),하차,14시-15시,"Weibull(shape=7.755, scale=1804.848)",0.063129,0.58342,146,성공
214,강변(동서울터미널),하차,15시-16시,"Weibull(shape=20.255, scale=5059.582)",0.052057,0.804058,146,성공
214,강변(동서울터미널),하차,16시-17시,"Triangular(min=1340.501, mode=2284.000, max=3014.272)",0.044944,0.912749,148,성공
214,강변(동서울터미널),하차,17시-18시,"Lognormal(normalMean=7.552, normalStdDev=0.241)",0.088939,0.212049,138,성공
214,강변(동서울터미널),하차,18시-19시,"Weibull(shape=4.775, scale=1238.285)",0.065497,0.67736,116,성공
214,강변(동서울터미널),하차,19시-20시,"Triangular(min=470.139, mode=3315.000, max=3754.614)",0.286182,0.0,156,실패
214,강변(동서울터미널),하차,20시-21시,"Weibull(shape=4.303, scale=1033.190)",0.057858,0.714433,140,성공
214,강변(동서울터미널),하차,21시-22시,"Triangular(min=682.233, mode=1644.000, max=2067.558)",0.058962,0.680303,143,성공
214,강변(동서울터미널),하차,22시-23시,"Triangular(min=299.331, mode=1727.000, max=2142.641)",0.098381,0.091202,156,성공
214,강변(동서울터미널),하차,23시-24시,"Weibull(shape=2.181, scale=783.848)",0.08976,0.165086,151,성공
214,강변(동서울터미널),하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=1228.348)",0.441511,0.0,135,실패
214,강변(동서울터미널),하차,01시-02시,"Triangular(min=20.657, mode=72.000, max=98.172)",0.137389,0.004969,156,실패
214,강변(동서울터미널),하차,02시-03시,"Triangular(min=25.192, mode=87.000, max=120.986)",0.140291,0.00385,156,실패
214,강변(동서울터미널),하차,03시-04시,"Triangular(min=16.735, mode=67.000, max=85.638)",0.11698,0.025693,156,실패
214,강변(동서울터미널),하차,04시-05시,"Lognormal(normalMean=15.249, normalStdDev=0.000)",0.085199,0.195961,156,성공
215,잠실나루,하차,05시-06시,"Triangular(min=16.896, mode=26.000, max=148.416)",0.11946,0.021342,156,실패
215,잠실나루,하차,06시-07시,"Triangular(min=0.000, mode=129.000, max=754.929)",0.256318,0.0,156,실패
215,잠실나루,하차,07시-08시,"Weibull(shape=1.541, scale=154.682)",0.09729,0.200468,118,성공
215,잠실나루,하차,08시-09시,"Gamma(alpha=1.345, beta=137.824)",0.084082,0.354713,118,성공
215,잠실나루,하차,09시-10시,"Triangular(min=0.000, mode=1078.000, max=1164.890)",0.500889,0.0,156,실패
215,잠실나루,하차,10시-11시,"Triangular(min=102.099, mode=210.000, max=979.162)",0.184666,9e-05,144,실패
215,잠실나루,하차,11시-12시,"Triangular(min=20.549, mode=695.000, max=695.000)",0.266397,0.0,144,실패
215,잠실나루,하차,12시-13시,"Triangular(min=13.181, mode=783.000, max=894.862)",0.227059,0.0,156,실패
215,잠실나루,하차,13시-14시,"Weibull(shape=2.094, scale=445.814)",0.093583,0.124193,155,성공
215,잠실나루,하차,14시-15시,"Triangular(min=110.793, mode=813.000, max=888.409)",0.20376,4e-06,156,실패
215,잠실나루,하차,15시-16시,"Weibull(shape=3.000, scale=515.299)",0.07542,0.321198,156,성공
215,잠실나루,하차,16시-17시,"Weibull(shape=2.401, scale=451.443)",0.058761,0.640378,154,성공
215,잠실나루,하차,17시-18시,"Lognormal(normalMean=6.391, normalStdDev=0.317)",0.065487,0.581142,136,성공
215,잠실나루,하차,18시-19시,"Weibull(shape=1.540, scale=225.087)",0.080723,0.393913,120,성공
215,잠실나루,하차,19시-20시,"Triangular(min=0.000, mode=1172.000, max=1366.006)",0.395258,0.0,156,실패
215,잠실나루,하차,20시-21시,"Weibull(shape=2.609, scale=381.871)",0.099277,0.109293,144,성공
215,잠실나루,하차,21시-22시,"Triangular(min=167.534, mode=401.000, max=796.033)",0.069177,0.475032,144,성공
215,잠실나루,하차,22시-23시,"Triangular(min=65.046, mode=679.000, max=827.147)",0.246564,0.0,156,실패
215,잠실나루,하차,23시-24시,"Weibull(shape=2.530, scale=307.450)",0.093848,0.126662,153,성공
215,잠실나루,하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=489.486)",0.398041,0.0,139,실패
215,잠실나루,하차,01시-02시,"Gamma(alpha=807.076, beta=0.465)",0.103806,0.065876,155,성공
215,잠실나루,하차,02시-03시,"Triangular(min=11.342, mode=50.000, max=72.747)",0.092717,0.130651,155,성공
215,잠실나루,하차,03시-04시,"Triangular(min=7.663, mode=43.000, max=61.800)",0.120991,0.018996,156,실패
215,잠실나루,하차,04시-05시,"Weibull(shape=3.557, scale=27.889)",0.100232,0.08453,154,성공
216,잠실(송파구청),하차,05시-06시,"Weibull(shape=3.214, scale=111.379)",0.09247,0.130293,156,성공
216,잠실(송파구청),하차,06시-07시,"Triangular(min=0.000, mode=1168.000, max=1875.794)",0.256403,0.0,156,실패
216,잠실(송파구청),하차,07시-08시,"Triangular(min=64.000, mode=64.000, max=4273.941)",0.194039,1.4e-05,155,실패
216,잠실(송파구청),하차,08시-09시,"Normal(mean=1721.898, stdDev=677.861)",0.09529,0.219816,118,성공
216,잠실(송파구청),하차,09시-10시,"Normal(mean=3941.585, stdDev=1461.437)",0.07749,0.373131,135,성공
216,잠실(송파구청),하차,10시-11시,"Weibull(shape=10.294, scale=6639.206)",0.045621,0.95127,122,성공
216,잠실(송파구청),하차,11시-12시,"Gamma(alpha=12.712, beta=257.473)",0.07603,0.338021,149,성공
216,잠실(송파구청),하차,12시-13시,"Gamma(alpha=6.662, beta=342.891)",0.060994,0.605985,151,성공
216,잠실(송파구청),하차,13시-14시,"Lognormal(normalMean=8.034, normalStdDev=0.305)",0.056638,0.696182,151,성공
216,잠실(송파구청),하차,14시-15시,"Triangular(min=3012.667, mode=4022.000, max=7167.530)",0.084864,0.22064,149,성공
216,잠실(송파구청),하차,15시-16시,"Triangular(min=2925.505, mode=4317.000, max=7394.563)",0.070765,0.4292,148,성공
216,잠실(송파구청),하차,16시-17시,"Weibull(shape=2.757, scale=2960.692)",0.074373,0.372062,147,성공
216,잠실(송파구청),하차,17시-18시,"Weibull(shape=2.485, scale=3881.443)",0.094591,0.117014,155,성공
216,잠실(송파구청),하차,18시-19시,"Lognormal(normalMean=8.204, normalStdDev=0.393)",0.064269,0.637184,129,성공
216,잠실(송파구청),하차,19시-20시,"Triangular(min=389.245, mode=6591.000, max=8200.022)",0.25962,0.0,156,실패
216,잠실(송파구청),하차,20시-21시,"Weibull(shape=2.670, scale=1880.260)",0.063857,0.595018,140,성공
216,잠실(송파구청),하차,21시-22시,"Triangular(min=1233.987, mode=3277.000, max=4121.240)",0.081147,0.287363,143,성공
216,잠실(송파구청),하차,22시-23시,"Triangular(min=663.598, mode=2854.000, max=4713.115)",0.095424,0.10932,156,성공
216,잠실(송파구청),하차,23시-24시,"Normal(mean=1828.497, stdDev=683.991)",0.106219,0.064346,149,성공
216,잠실(송파구청),하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=2194.100)",0.415022,0.0,132,실패
216,잠실(송파구청),하차,01시-02시,"Gamma(alpha=1270.662, beta=1.178)",0.107826,0.050422,155,성공
216,잠실(송파구청),하차,02시-03시,"Gamma(alpha=723.198, beta=2.078)",0.093242,0.126703,155,성공
216,잠실(송파구청),하차,03시-04시,"Normal(mean=145.273, stdDev=39.654)",0.100128,0.085079,154,성공
216,잠실(송파구청),하차,04시-05시,"Triangular(min=33.888, mode=168.000, max=207.179)",0.092527,0.132105,155,성공
217,잠실새내,하차,05시-06시,"Weibull(shape=3.050, scale=27.982)",0.074424,0.347742,153,성공
217,잠실새내,하차,06시-07시,"Triangular(min=0.000, mode=323.000, max=436.439)",0.271438,0.0,156,실패
217,잠실새내,하차,07시-08시,"Triangular(min=10.000, mode=10.000, max=921.987)",0.185292,3.7e-05,156,실패
217,잠실새내,하차,08시-09시,"Triangular(min=0.000, mode=1245.000, max=1309.623)",0.414212,0.0,156,실패
217,잠실새내,하차,09시-10시,"Triangular(min=0.000, mode=1195.000, max=1406.102)",0.26031,0.0,156,실패
217,잠실새내,하차,10시-11시,"Triangular(min=59.592, mode=900.000, max=1330.868)",0.109541,0.043783,156,실패
217,잠실새내,하차,11시-12시,"Weibull(shape=39.285, scale=7339.976)",0.079408,0.278229,152,성공
217,잠실새내,하차,12시-13시,"Triangular(min=457.921, mode=1106.000, max=1563.987)",0.040514,0.964481,144,성공
217,잠실새내,하차,13시-14시,"Triangular(min=517.591, mode=1200.000, max=1733.967)",0.052718,0.775136,151,성공
217,잠실새내,하차,14시-15시,"Normal(mean=1216.132, stdDev=257.560)",0.078598,0.292914,151,성공
217,잠실새내,하차,15시-16시,"Weibull(shape=3.001, scale=921.332)",0.094029,0.132171,150,성공
217,잠실새내,하차,16시-17시,"Weibull(shape=2.559, scale=974.698)",0.098276,0.101127,151,성공
217,잠실새내,하차,17시-18시,"Gamma(alpha=13.767, beta=163.282)",0.077214,0.294782,156,성공
217,잠실새내,하차,18시-19시,"Gamma(alpha=23.280, beta=83.219)",0.0936,0.229088,120,성공
217,잠실새내,하차,19시-20시,"Triangular(min=0.000, mode=2572.000, max=3229.869)",0.316443,0.0,156,실패
217,잠실새내,하차,20시-21시,"Triangular(min=395.616, mode=1212.000, max=1846.368)",0.056675,0.726028,143,성공
217,잠실새내,하차,21시-22시,"Triangular(min=481.552, mode=1116.000, max=1475.546)",0.078376,0.330271,142,성공
217,잠실새내,하차,22시-23시,"Normal(mean=954.942, stdDev=296.204)",0.092395,0.130868,156,성공
217,잠실새내,하차,23시-24시,"Gamma(alpha=48.268, beta=31.009)",0.091059,0.16693,146,성공
217,잠실새내,하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=989.933)",0.384834,0.0,140,실패
217,잠실새내,하차,01시-02시,"Triangular(min=4.548, mode=21.000, max=28.778)",0.098467,0.092495,155,성공
217,잠실새내,하차,02시-03시,"Weibull(shape=2.872, scale=20.999)",0.086573,0.184633,155,성공
217,잠실새내,하차,03시-04시,"Weibull(shape=2.880, scale=15.112)",0.071507,0.388073,155,성공
217,잠실새내,하차,04시-05시,"Weibull(shape=3.417, scale=11.552)",0.098875,0.090186,155,성공
218,종합운동장,하차,05시-06시,"Weibull(shape=2.676, scale=16.154)",0.06872,0.466282,148,성공
218,종합운동장,하차,06시-07시,"Triangular(min=0.000, mode=257.000, max=684.889)",0.261296,0.0,153,실패
218,종합운동장,하차,07시-08시,"Triangular(min=18.000, mode=18.000, max=1118.877)",0.217114,1e-06,153,실패
218,종합운동장,하차,08시-09시,"Lognormal(normalMean=5.989, normalStdDev=0.511)",0.071956,0.451567,138,성공
218,종합운동장,하차,09시-10시,"Lognormal(normalMean=6.572, normalStdDev=0.124)",0.05223,0.863878,126,성공
218,종합운동장,하차,10시-11시,"Lognormal(normalMean=6.471, normalStdDev=0.235)",0.084567,0.26579,137,성공
218,종합운동장,하차,11시-12시,"Lognormal(normalMean=5.814, normalStdDev=0.428)",0.061998,0.640719,138,성공
218,종합운동장,하차,12시-13시,"Lognormal(normalMean=6.058, normalStdDev=0.362)",0.084818,0.282159,132,성공
218,종합운동장,하차,13시-14시,"Lognormal(normalMean=5.974, normalStdDev=0.632)",0.062318,0.652089,134,성공
218,종합운동장,하차,14시-15시,"Triangular(min=119.516, mode=369.000, max=2052.374)",0.224698,1e-06,139,실패
218,종합운동장,하차,15시-16시,"Weibull(shape=0.992, scale=321.980)",0.074836,0.453612,127,성공
218,종합운동장,하차,16시-17시,"Lognormal(normalMean=6.232, normalStdDev=0.578)",0.094135,0.187294,130,성공
218,종합운동장,하차,17시-18시,"Lognormal(normalMean=6.508, normalStdDev=0.611)",0.042718,0.959882,133,성공
218,종합운동장,하차,18시-19시,"Triangular(min=94.343, mode=279.000, max=3697.231)",0.306045,0.0,131,실패
218,종합운동장,하차,19시-20시,"Triangular(min=102.146, mode=235.268, max=2190.580)",0.33501,0.0,135,실패
218,종합운동장,하차,20시-21시,"Lognormal(normalMean=6.159, normalStdDev=0.221)",0.084211,0.281905,134,성공
218,종합운동장,하차,21시-22시,"Gamma(alpha=11.851, beta=28.223)",0.057177,0.727802,140,성공
218,종합운동장,하차,22시-23시,"Triangular(min=70.013, mode=276.000, max=580.694)",0.061984,0.585655,151,성공
218,종합운동장,하차,23시-24시,"Weibull(shape=2.457, scale=200.621)",0.066446,0.517926,146,성공
218,종합운동장,하차,24시-01시,"Triangular(min=0.000, mode=1.000, max=332.079)",0.335106,0.0,139,실패
218,종합운동장,하차,01시-02시,"Weibull(shape=2.207, scale=12.480)",0.060583,0.60232,154,성공
218,종합운동장,하차,02시-03시,"Lognormal(normalMean=5.033, normalStdDev=0.039)",0.065665,0.495328,155,성공
218,종합운동장,하차,03시-04시,"Weibull(shape=2.823, scale=15.126)",0.058142,0.649481,155,성공
218,종합운동장,하차,04시-05시,"Weibull(shape=2.823, scale=9.699)",0.089937,0.150782,156,성공
219,삼성(무역센터),하차,05시-06시,"Triangular(min=0.000, mode=232.000, max=247.050)",0.525145,0.0,156,실패
219,삼성(무역센터),하차,06시-07시,"Triangular(min=0.000, mode=1742.000, max=1851.788)",0.496871,0.0,156,실패
219,삼성(무역센터),하차,07시-08시,"Triangular(min=0.000, mode=1066.000, max=1263.457)",0.296926,0.0,118,실패
219,삼성(무역센터),하차,08시-09시,"Weibull(shape=31.108, scale=12050.961)",0.100869,0.176185,116,성공
219,삼성(무역센터),하차,09시-10시,"Triangular(min=0.000, mode=10246.000, max=11400.845)",0.57032,0.0,153,실패
219,삼성(무역센터),하차,10시-11시,"Weibull(shape=2.563, scale=3198.940)",0.065226,0.550389,144,성공
219,삼성(무역센터),하차,11시-12시,"Lognormal(normalMean=10.582, normalStdDev=0.013)",0.03406,0.996526,133,성공
219,삼성(무역센터),하차,12시-13시,"Triangular(min=1943.381, mode=2588.000, max=4683.981)",0.049484,0.863111,141,성공
219,삼성(무역센터),하차,13시-14시,"Triangular(min=1949.642, mode=3069.000, max=4552.127)",0.044467,0.927874,143,성공
219,삼성(무역센터),하차,14시-15시,"Gamma(alpha=8.538, beta=186.754)",0.047093,0.887094,146,성공
219,삼성(무역센터),하차,15시-16시,"Weibull(shape=2.679, scale=1641.867)",0.04226,0.945429,147,성공
219,삼성(무역센터),하차,16시-17시,"Gamma(alpha=395.777, beta=27.277)",0.051911,0.813104,144,성공
219,삼성(무역센터),하차,17시-18시,"Normal(mean=2253.442, stdDev=612.334)",0.074377,0.344711,154,성공
219,삼성(무역센터),하차,18시-19시,"Weibull(shape=1.778, scale=1545.093)",0.079541,0.26288,156,성공
219,삼성(무역센터),하차,19시-20시,"Weibull(shape=1.506, scale=897.954)",0.099468,0.101847,147,성공
219,삼성(무역센터),하차,20시-21시,"Lognormal(normalMean=6.483, normalStdDev=0.248)",0.063737,0.638105,131,성공
219,삼성(무역센터),하차,21시-22시,"Weibull(shape=2.517, scale=304.133)",0.068496,0.528357,135,성공
219,삼성(무역센터),하차,22시-23시,"Weibull(shape=2.579, scale=361.079)",0.06474,0.52588,152,성공
219,삼성(무역센터),하차,23시-24시,"Weibull(shape=2.036, scale=231.979)",0.054804,0.758937,144,성공
219,삼성(무역센터),하차,24시-01시,"Lognormal(normalMean=5.591, normalStdDev=0.289)",0.061493,0.616523,146,성공
219,삼성(무역센터),하차,01시-02시,"Lognormal(normalMean=4.743, normalStdDev=0.185)",0.078924,0.274461,155,성공
219,삼성(무역센터),하차,02시-03시,"Weibull(shape=2.921, scale=61.478)",0.096547,0.10404,155,성공
219,삼성(무역센터),하차,03시-04시,"Triangular(min=8.645, mode=81.000, max=98.475)",0.184074,4.5e-05,155,실패
219,삼성(무역센터),하차,04시-05시,"Gamma(alpha=14.400, beta=4.523)",0.083096,0.219113,156,성공
220,선릉,하차,05시-06시,"Triangular(min=0.000, mode=287.000, max=295.681)",0.503387,0.0,156,실패
220,선릉,하차,06시-07시,"Triangular(min=0.000, mode=1863.000, max=1924.014)",0.463138,0.0,156,실패
220,선릉,하차,07시-08시,"Triangular(min=0.000, mode=46.000, max=1194.289)",0.149416,0.009166,118,실패
220,선릉,하차,08시-09시,"Triangular(min=135.405, mode=521.000, max=2167.482)",0.152167,0.00751,118,실패
220,선릉,하차,09시-10시,"Triangular(min=133.758, mode=239.000, max=11888.549)",0.365185,0.0,154,실패
220,선릉,하차,10시-11시,"Triangular(min=0.000, mode=4372.000, max=4471.404)",0.444515,0.0,144,실패
220,선릉,하차,11시-12시,"Triangular(min=0.000, mode=2550.000, max=2997.777)",0.210905,4e-06,144,실패
220,선릉,하차,12시-13시,"Triangular(min=92.098, mode=2291.000, max=2635.472)",0.164153,0.000737,144,실패
220,선릉,하차,13시-14시,"Triangular(min=127.819, mode=2522.000, max=2868.086)",0.148723,0.001779,156,실패
220,선릉,하차,14시-15시,"Triangular(min=144.097, mode=2170.000, max=2814.737)",0.156526,0.000836,156,실패
220,선릉,하차,15시-16시,"Triangular(min=197.394, mode=1408.000, max=3007.797)",0.130281,0.009075,156,실패
220,선릉,하차,16시-17시,"Triangular(min=158.709, mode=2031.000, max=2325.086)",0.15539,0.000935,156,실패
220,선릉,하차,17시-18시,"Gamma(alpha=3.821, beta=355.861)",0.103107,0.067486,156,성공
220,선릉,하차,18시-19시,"Triangular(min=311.715, mode=719.000, max=3477.277)",0.147713,0.001956,156,실패
220,선릉,하차,19시-20시,"Triangular(min=277.589, mode=595.000, max=2609.639)",0.198595,8e-06,154,실패
220,선릉,하차,20시-21시,"Triangular(min=308.943, mode=631.000, max=1186.473)",0.068427,0.49334,143,성공
220,선릉,하차,21시-22시,"Normal(mean=647.234, stdDev=103.097)",0.072079,0.436065,141,성공
220,선릉,하차,22시-23시,"Triangular(min=217.473, mode=580.000, max=975.755)",0.051263,0.787305,156,성공
220,선릉,하차,23시-24시,"Weibull(shape=2.255, scale=350.221)",0.087685,0.184762,151,성공
220,선릉,하차,24시-01시,"Triangular(min=5.000, mode=5.000, max=759.229)",0.267987,0.0,151,실패
220,선릉,하차,01시-02시,"Triangular(min=9.372, mode=32.000, max=70.701)",0.096006,0.107506,155,성공
220,선릉,하차,02시-03시,"Weibull(shape=3.090, scale=43.813)",0.093631,0.123845,155,성공
220,선릉,하차,03시-04시,"Weibull(shape=2.954, scale=48.679)",0.081306,0.240401,156,성공
220,선릉,하차,04시-05시,"Weibull(shape=2.895, scale=36.693)",0.081137,0.242485,156,성공
221,역삼,하차,05시-06시,"Triangular(min=24.000, mode=24.000, max=419.344)",0.188934,2.4e-05,156,실패
221,역삼,하차,06시-07시,"Triangular(min=0.000, mode=612.000, max=678.157)",0.353935,0.0,118,실패
221,역삼,하차,07시-08시,"Triangular(min=0.000, mode=782.000, max=832.626)",0.297546,0.0,118,실패
221,역삼,하차,08시-09시,"Weibull(shape=2.084, scale=973.938)",0.064053,0.693771,118,성공
221,역삼,하차,09시-10시,"Triangular(min=0.000, mode=12629.000, max=12629.001)",0.730764,0.0,139,실패
221,역삼,하차,10시-11시,"Triangular(min=225.267, mode=734.000, max=6648.631)",0.300172,0.0,144,실패
