역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
204,을지로4가,승차,09시-10시,"Gamma(alpha=301.711, beta=7.525)",0.087839,0.16964,156,성공
204,을지로4가,승차,10시-11시,"Triangular(min=93.338, mode=509.000, max=649.840)",0.068259,0.470642,149,성공
204,을지로4가,승차,11시-12시,"Normal(mean=505.814, stdDev=145.147)",0.098198,0.092248,156,성공
204,을지로4가,승차,12시-13시,"Weibull(shape=3.688, scale=529.014)",0.107036,0.053184,155,성공
204,을지로4가,승차,13시-14시,"Triangular(min=102.934, mode=819.000, max=1020.103)",0.074367,0.337421,156,성공
204,을지로4가,승차,14시-15시,"Triangular(min=124.262, mode=906.000, max=1119.147)",0.113193,0.035634,154,실패
204,을지로4가,승차,15시-16시,"Triangular(min=120.551, mode=1078.000, max=1195.467)",0.144863,0.002771,154,실패
204,을지로4가,승차,16시-17시,"Triangular(min=106.047, mode=810.000, max=1752.737)",0.131207,0.008405,156,실패
204,을지로4가,승차,17시-18시,"Triangular(min=218.129, mode=442.000, max=1567.552)",0.133504,0.026065,119,실패
204,을지로4가,승차,18시-19시,"Lognormal(normalMean=6.210, normalStdDev=0.583)",0.099518,0.17348,120,성공
204,을지로4가,승차,19시-20시,"Triangular(min=0.000, mode=1187.000, max=1369.244)",0.361867,0.0,144,실패
204,을지로4가,승차,20시-21시,"Triangular(min=111.505, mode=329.000, max=979.387)",0.126064,0.018735,144,실패
204,을지로4가,승차,21시-22시,"Weibull(shape=2.543, scale=438.993)",0.086199,0.221826,144,성공
204,을지로4가,승차,22시-23시,"Triangular(min=50.044, mode=131.000, max=757.647)",0.085555,0.200852,153,성공
204,을지로4가,승차,23시-24시,"Triangular(min=21.634, mode=49.000, max=433.158)",0.079359,0.315996,142,성공
204,을지로4가,승차,24시-01시,"Triangular(min=0.000, mode=1.000, max=211.905)",0.553634,0.0,133,실패
204,을지로4가,승차,01시-02시,"Triangular(min=32.106, mode=164.000, max=312.158)",0.06549,0.511101,152,성공
204,을지로4가,승차,02시-03시,"Weibull(shape=3.400, scale=147.132)",0.076575,0.325939,150,성공
204,을지로4가,승차,03시-04시,"Weibull(shape=2.962, scale=106.077)",0.087885,0.179986,152,성공
204,을지로4가,승차,04시-05시,"Weibull(shape=2.921, scale=54.627)",0.081296,0.246943,154,성공
205,동대문역사문화공원(DDP),승차,05시-06시,"Triangular(min=0.000, mode=214.000, max=236.755)",0.440368,0.0,156,실패
205,동대문역사문화공원(DDP),승차,06시-07시,"Triangular(min=0.000, mode=1.000, max=246.304)",0.16138,0.000512,156,실패
205,동대문역사문화공원(DDP),승차,07시-08시,"Normal(mean=138.886, stdDev=52.278)",0.076462,0.44634,123,성공
205,동대문역사문화공원(DDP),승차,08시-09시,"Gamma(alpha=305.698, beta=4.414)",0.103651,0.144459,119,성공
205,동대문역사문화공원(DDP),승차,09시-10시,"Weibull(shape=5.320, scale=724.240)",0.083816,0.210961,156,성공
205,동대문역사문화공원(DDP),승차,10시-11시,"Weibull(shape=6.800, scale=694.669)",0.065347,0.552414,143,성공
205,동대문역사문화공원(DDP),승차,11시-12시,"Triangular(min=329.407, mode=626.000, max=806.717)",0.054327,0.75394,148,성공
205,동대문역사문화공원(DDP),승차,12시-13시,"Weibull(shape=3.615, scale=471.311)",0.085443,0.205018,152,성공
205,동대문역사문화공원(DDP),승차,13시-14시,"Triangular(min=437.445, mode=819.000, max=1056.599)",0.055531,0.711538,153,성공
205,동대문역사문화공원(DDP),승차,14시-15시,"Triangular(min=535.068, mode=939.000, max=1276.842)",0.056836,0.688309,152,성공
205,동대문역사문화공원(DDP),승차,15시-16시,"Weibull(shape=3.270, scale=754.460)",0.057979,0.649039,156,성공
205,동대문역사문화공원(DDP),승차,16시-17시,"Normal(mean=1183.974, stdDev=279.637)",0.079972,0.260548,155,성공
205,동대문역사문화공원(DDP),승차,17시-18시,"Weibull(shape=2.026, scale=786.585)",0.061132,0.586904,155,성공
205,동대문역사문화공원(DDP),승차,18시-19시,"Triangular(min=257.740, mode=1983.000, max=2228.533)",0.273948,0.0,156,실패
205,동대문역사문화공원(DDP),승차,19시-20시,"Weibull(shape=2.738, scale=663.146)",0.05246,0.806418,143,성공
205,동대문역사문화공원(DDP),승차,20시-21시,"Normal(mean=819.321, stdDev=162.433)",0.073768,0.424775,137,성공
205,동대문역사문화공원(DDP),승차,21시-22시,"Triangular(min=455.323, mode=737.000, max=1250.272)",0.046299,0.894137,148,성공
205,동대문역사문화공원(DDP),승차,22시-23시,"Triangular(min=298.864, mode=722.000, max=1049.175)",0.060829,0.613493,150,성공
205,동대문역사문화공원(DDP),승차,23시-24시,"Gamma(alpha=6.743, beta=58.272)",0.037333,0.986869,138,성공
205,동대문역사문화공원(DDP),승차,24시-01시,"Triangular(min=0.000, mode=1.000, max=760.005)",0.503889,0.0,140,실패
205,동대문역사문화공원(DDP),승차,01시-02시,"Weibull(shape=3.353, scale=131.729)",0.068644,0.47194,147,성공
205,동대문역사문화공원(DDP),승차,02시-03시,"Triangular(min=86.372, mode=162.000, max=220.788)",0.050421,0.839233,144,성공
205,동대문역사문화공원(DDP),승차,03시-04시,"Triangular(min=87.158, mode=147.000, max=206.956)",0.043942,0.92705,147,성공
205,동대문역사문화공원(DDP),승차,04시-05시,"Gamma(alpha=999.836, beta=0.603)",0.047376,0.889949,143,성공
206,신당,승차,05시-06시,"Triangular(min=26.547, mode=239.000, max=271.472)",0.181889,5.5e-05,156,실패
206,신당,승차,06시-07시,"Triangular(min=0.000, mode=460.000, max=521.242)",0.435964,0.0,156,실패
206,신당,승차,07시-08시,"Triangular(min=53.610, mode=199.000, max=383.561)",0.064628,0.683261,118,성공
206,신당,승차,08시-09시,"Weibull(shape=3.673, scale=434.885)",0.103006,0.15239,118,성공
206,신당,승차,09시-10시,"Triangular(min=0.000, mode=1116.000, max=1367.958)",0.320848,0.0,156,실패
206,신당,승차,10시-11시,"Triangular(min=309.830, mode=720.000, max=817.925)",0.044545,0.942199,134,성공
206,신당,승차,11시-12시,"Triangular(min=424.383, mode=612.000, max=893.984)",0.059985,0.684847,137,성공
206,신당,승차,12시-13시,"Lognormal(normalMean=6.383, normalStdDev=0.154)",0.072965,0.456942,133,성공
206,신당,승차,13시-14시,"Triangular(min=490.594, mode=745.000, max=1093.696)",0.044991,0.914076,147,성공
206,신당,승차,14시-15시,"Triangular(min=536.896, mode=731.000, max=1130.435)",0.052804,0.770121,152,성공
206,신당,승차,15시-16시,"Weibull(shape=2.928, scale=327.517)",0.059455,0.641842,150,성공
206,신당,승차,16시-17시,"Weibull(shape=3.153, scale=510.722)",0.078254,0.290603,153,성공
206,신당,승차,17시-18시,"Weibull(shape=2.763, scale=651.443)",0.099682,0.084064,156,성공
206,신당,승차,18시-19시,"Lognormal(normalMean=6.558, normalStdDev=0.416)",0.106908,0.056161,153,성공
206,신당,승차,19시-20시,"Weibull(shape=2.266, scale=583.649)",0.087259,0.175165,156,성공
206,신당,승차,20시-21시,"Weibull(shape=3.102, scale=446.137)",0.072444,0.42104,143,성공
206,신당,승차,21시-22시,"Weibull(shape=3.439, scale=489.155)",0.087329,0.194139,149,성공
206,신당,승차,22시-23시,"Gamma(alpha=347.374, beta=8.739)",0.100833,0.078146,156,성공
206,신당,승차,23시-24시,"Triangular(min=79.634, mode=129.000, max=682.168)",0.09414,0.14099,146,성공
206,신당,승차,24시-01시,"Triangular(min=0.000, mode=1.000, max=416.908)",0.547637,0.0,132,실패
206,신당,승차,01시-02시,"Triangular(min=98.029, mode=159.000, max=243.179)",0.052247,0.790803,149,성공
206,신당,승차,02시-03시,"Triangular(min=97.152, mode=163.000, max=232.514)",0.040845,0.95619,149,성공
206,신당,승차,03시-04시,"Weibull(shape=3.016, scale=82.071)",0.066068,0.508182,150,성공
206,신당,승차,04시-05시,"Gamma(alpha=885368.513, beta=0.023)",0.055224,0.725155,151,성공
207,상왕십리,승차,05시-06시,"Triangular(min=36.502, mode=178.000, max=264.152)",0.176979,9.6e-05,156,실패
207,상왕십리,승차,06시-07시,"Triangular(min=0.000, mode=544.000, max=634.649)",0.441392,0.0,156,실패
207,상왕십리,승차,07시-08시,"Gamma(alpha=11.735, beta=28.245)",0.084049,0.355174,118,성공
207,상왕십리,승차,08시-09시,"Normal(mean=438.636, stdDev=176.546)",0.079222,0.427409,118,성공
207,상왕십리,승차,09시-10시,"Triangular(min=0.000, mode=515.000, max=2078.168)",0.155334,0.00094,156,실패
207,상왕십리,승차,10시-11시,"Triangular(min=345.041, mode=828.000, max=948.617)",0.062854,0.641607,134,성공
