역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
211,성수,하차,07시-08시,"Triangular(min=0.000, mode=3577.000, max=3801.522)",0.376153,0.0,208,실패
211,성수,하차,08시-09시,"Triangular(min=0.000, mode=13266.000, max=13367.324)",0.428956,0.0,208,실패
211,성수,하차,09시-10시,"Triangular(min=0.000, mode=7377.000, max=8224.691)",0.403457,0.0,208,실패
211,성수,하차,10시-11시,"Weibull(shape=4.784, scale=1044.612)",0.0484,0.861881,148,성공
211,성수,하차,11시-12시,"Weibull(shape=2.533, scale=664.772)",0.088824,0.163116,155,성공
211,성수,하차,12시-13시,"Triangular(min=1130.844, mode=1773.000, max=3345.905)",0.137711,0.000719,206,실패
211,성수,하차,13시-14시,"Weibull(shape=3.072, scale=512.556)",0.033393,0.981296,186,성공
211,성수,하차,14시-15시,"Gamma(alpha=29.024, beta=31.675)",0.04872,0.747538,187,성공
211,성수,하차,15시-16시,"Weibull(shape=3.166, scale=594.821)",0.046073,0.804709,187,성공
211,성수,하차,16시-17시,"Weibull(shape=2.958, scale=499.523)",0.03177,0.98899,186,성공
211,성수,하차,17시-18시,"Normal(mean=2001.134, stdDev=230.054)",0.051483,0.66318,194,성공
211,성수,하차,18시-19시,"Triangular(min=1262.623, mode=2670.000, max=3378.861)",0.044808,0.797337,201,성공
211,성수,하차,19시-20시,"Gamma(alpha=4.139, beta=113.066)",0.039514,0.925169,184,성공
211,성수,하차,20시-21시,"Normal(mean=749.968, stdDev=70.935)",0.043282,0.923029,154,성공
211,성수,하차,21시-22시,"Normal(mean=597.993, stdDev=53.067)",0.068504,0.449507,153,성공
211,성수,하차,22시-23시,"Lognormal(normalMean=5.381, normalStdDev=0.379)",0.072336,0.274272,185,성공
211,성수,하차,23시-24시,"Triangular(min=101.964, mode=604.000, max=607.487)",0.397289,0.0,195,실패
211,성수,하차,24시-01시,"Triangular(min=77.358, mode=210.000, max=512.783)",0.203576,1e-06,178,실패
211,성수,하차,01시-02시,"Triangular(min=59.660, mode=84.000, max=103.989)",0.047686,0.751209,194,성공
211,성수,하차,02시-03시,"Triangular(min=58.201, mode=81.000, max=104.121)",0.046983,0.764332,195,성공
211,성수,하차,03시-04시,"Weibull(shape=3.080, scale=26.904)",0.052423,0.650477,191,성공
211,성수,하차,04시-05시,"Weibull(shape=4.271, scale=25.560)",0.074772,0.205311,199,성공
212,건대입구,하차,05시-06시,"Triangular(min=51.338, mode=73.000, max=87.034)",0.044188,0.822181,196,성공
212,건대입구,하차,06시-07시,"Triangular(min=0.000, mode=655.000, max=665.598)",0.339956,0.0,208,실패
212,건대입구,하차,07시-08시,"Triangular(min=0.000, mode=1150.000, max=1203.149)",0.314478,0.0,208,실패
212,건대입구,하차,08시-09시,"Triangular(min=0.000, mode=3133.000, max=3276.802)",0.26015,0.0,208,실패
212,건대입구,하차,09시-10시,"Triangular(min=206.128, mode=2252.000, max=2359.100)",0.372303,0.0,208,실패
212,건대입구,하차,10시-11시,"Weibull(shape=4.031, scale=648.033)",0.090167,0.158824,152,성공
212,건대입구,하차,11시-12시,"Triangular(min=1115.300, mode=1467.000, max=2169.539)",0.158051,0.000124,191,실패
212,건대입구,하차,12시-13시,"Triangular(min=1293.705, mode=1578.000, max=1846.991)",0.037336,0.946957,188,성공
212,건대입구,하차,13시-14시,"Triangular(min=1260.455, mode=1706.000, max=2030.893)",0.06734,0.339743,190,성공
212,건대입구,하차,14시-15시,"Weibull(shape=3.133, scale=405.950)",0.038241,0.930006,193,성공
212,건대입구,하차,15시-16시,"Gamma(alpha=280.021, beta=8.651)",0.041932,0.883472,187,성공
212,건대입구,하차,16시-17시,"Weibull(shape=30.850, scale=6507.511)",0.09557,0.075149,176,성공
212,건대입구,하차,17시-18시,"Triangular(min=1169.260, mode=3518.000, max=4434.794)",0.188573,1e-06,207,실패
212,건대입구,하차,18시-19시,"Triangular(min=825.486, mode=6067.000, max=7211.346)",0.276693,0.0,208,실패
212,건대입구,하차,19시-20시,"Weibull(shape=3.953, scale=1137.911)",0.045454,0.815016,188,성공
212,건대입구,하차,20시-21시,"Lognormal(normalMean=7.548, normalStdDev=0.085)",0.08369,0.212364,156,성공
212,건대입구,하차,21시-22시,"Lognormal(normalMean=7.098, normalStdDev=0.120)",0.032186,0.995233,157,성공
212,건대입구,하차,22시-23시,"Normal(mean=1849.969, stdDev=191.084)",0.036874,0.945726,194,성공
212,건대입구,하차,23시-24시,"Lognormal(normalMean=6.574, normalStdDev=0.272)",0.087546,0.143433,168,성공
212,건대입구,하차,24시-01시,"Triangular(min=40.070, mode=429.000, max=1188.742)",0.35845,0.0,158,실패
212,건대입구,하차,01시-02시,"Weibull(shape=3.490, scale=53.720)",0.059925,0.464415,196,성공
212,건대입구,하차,02시-03시,"Triangular(min=90.135, mode=121.000, max=148.107)",0.04177,0.882519,189,성공
212,건대입구,하차,03시-04시,"Weibull(shape=3.399, scale=34.420)",0.038547,0.921841,196,성공
212,건대입구,하차,04시-05시,"Triangular(min=45.362, mode=62.000, max=80.219)",0.060425,0.4475,198,성공
213,구의(광진구청),하차,05시-06시,"Weibull(shape=3.983, scale=25.027)",0.058631,0.505411,192,성공
213,구의(광진구청),하차,06시-07시,"Triangular(min=0.000, mode=947.000, max=984.248)",0.249996,0.0,208,실패
213,구의(광진구청),하차,07시-08시,"Triangular(min=0.000, mode=765.000, max=785.126)",0.238805,0.0,208,실패
213,구의(광진구청),하차,08시-09시,"Triangular(min=98.331, mode=1868.000, max=1918.662)",0.43214,0.0,208,실패
213,구의(광진구청),하차,09시-10시,"Triangular(min=562.179, mode=961.000, max=1115.923)",0.181347,4e-06,196,실패
213,구의(광진구청),하차,10시-11시,"Normal(mean=743.619, stdDev=50.691)",0.04464,0.918543,147,성공
213,구의(광진구청),하차,11시-12시,"Lognormal(normalMean=5.640, normalStdDev=0.238)",0.085782,0.161513,167,성공
213,구의(광진구청),하차,12시-13시,"Triangular(min=612.945, mode=762.000, max=885.892)",0.034494,0.966842,197,성공
213,구의(광진구청),하차,13시-14시,"Triangular(min=565.586, mode=904.000, max=1052.663)",0.105728,0.020243,202,실패
213,구의(광진구청),하차,14시-15시,"Triangular(min=618.327, mode=974.000, max=1096.181)",0.084598,0.100331,205,성공
213,구의(광진구청),하차,15시-16시,"Triangular(min=542.822, mode=1298.000, max=1458.885)",0.21835,0.0,208,실패
213,구의(광진구청),하차,16시-17시,"Triangular(min=585.126, mode=1496.000, max=1806.600)",0.22313,0.0,208,실패
213,구의(광진구청),하차,17시-18시,"Triangular(min=633.497, mode=2331.000, max=2437.755)",0.289712,0.0,208,실패
213,구의(광진구청),하차,18시-19시,"Triangular(min=373.191, mode=4223.000, max=4383.789)",0.406903,0.0,208,실패
213,구의(광진구청),하차,19시-20시,"Triangular(min=1801.250, mode=2847.000, max=3272.122)",0.175549,9e-06,196,실패
213,구의(광진구청),하차,20시-21시,"Weibull(shape=4.083, scale=323.251)",0.044502,0.923906,145,성공
213,구의(광진구청),하차,21시-22시,"Normal(mean=1604.189, stdDev=111.259)",0.055835,0.723859,148,성공
213,구의(광진구청),하차,22시-23시,"Weibull(shape=3.430, scale=449.565)",0.04423,0.825897,194,성공
213,구의(광진구청),하차,23시-24시,"Gamma(alpha=29.332, beta=27.674)",0.059211,0.599806,162,성공
213,구의(광진구청),하차,24시-01시,"Lognormal(normalMean=6.679, normalStdDev=0.074)",0.066519,0.503668,149,성공
213,구의(광진구청),하차,01시-02시,"Triangular(min=95.958, mode=125.000, max=154.868)",0.045485,0.8095,190,성공
213,구의(광진구청),하차,02시-03시,"Triangular(min=99.727, mode=137.000, max=164.123)",0.045107,0.819694,189,성공
213,구의(광진구청),하차,03시-04시,"Triangular(min=67.930, mode=113.000, max=141.024)",0.0489,0.697849,203,성공
213,구의(광진구청),하차,04시-05시,"Weibull(shape=5.362, scale=46.707)",0.063626,0.389349,196,성공
214,강변(동서울터미널),하차,05시-06시,"Triangular(min=49.117, mode=70.000, max=94.684)",0.045713,0.789817,196,성공
214,강변(동서울터미널),하차,06시-07시,"Triangular(min=0.000, mode=712.000, max=1091.857)",0.249988,0.0,208,실패
214,강변(동서울터미널),하차,07시-08시,"Triangular(min=0.000, mode=896.000, max=1093.747)",0.235306,0.0,208,실패
214,강변(동서울터미널),하차,08시-09시,"Triangular(min=290.470, mode=1694.000, max=1864.979)",0.314573,0.0,208,실패
214,강변(동서울터미널),하차,09시-10시,"Triangular(min=640.570, mode=1207.000, max=1464.338)",0.101685,0.027363,204,실패
214,강변(동서울터미널),하차,10시-11시,"Lognormal(normalMean=6.253, normalStdDev=0.343)",0.075573,0.226854,186,성공
214,강변(동서울터미널),하차,11시-12시,"Triangular(min=817.859, mode=1048.000, max=1321.006)",0.05575,0.576658,190,성공
214,강변(동서울터미널),하차,12시-13시,"Weibull(shape=2.920, scale=282.093)",0.047184,0.757141,196,성공
214,강변(동서울터미널),하차,13시-14시,"Weibull(shape=3.817, scale=319.878)",0.050545,0.752211,172,성공
214,강변(동서울터미널),하차,14시-15시,"Weibull(shape=6.056, scale=613.086)",0.052096,0.702633,177,성공
214,강변(동서울터미널),하차,15시-16시,"Triangular(min=1143.227, mode=1731.000, max=2025.757)",0.168455,6.6e-05,179,실패
214,강변(동서울터미널),하차,16시-17시,"Triangular(min=1067.671, mode=1991.000, max=2417.030)",0.177324,4e-06,204,실패
214,강변(동서울터미널),하차,17시-18시,"Triangular(min=1066.802, mode=2703.000, max=3574.530)",0.199203,0.0,207,실패
214,강변(동서울터미널),하차,18시-19시,"Triangular(min=763.750, mode=4199.000, max=5998.783)",0.236723,0.0,208,실패
214,강변(동서울터미널),하차,19시-20시,"Normal(mean=2772.669, stdDev=153.664)",0.042771,0.88654,178,성공
214,강변(동서울터미널),하차,20시-21시,"Lognormal(normalMean=8.459, normalStdDev=0.026)",0.049229,0.837028,152,성공
214,강변(동서울터미널),하차,21시-22시,"Normal(mean=1613.933, stdDev=125.980)",0.048194,0.860053,150,성공
214,강변(동서울터미널),하차,22시-23시,"Weibull(shape=3.830, scale=704.793)",0.051517,0.653186,197,성공
214,강변(동서울터미널),하차,23시-24시,"Lognormal(normalMean=6.742, normalStdDev=0.169)",0.047451,0.844383,161,성공
214,강변(동서울터미널),하차,24시-01시,"Triangular(min=0.000, mode=227.000, max=729.518)",0.378302,0.0,158,실패
214,강변(동서울터미널),하차,01시-02시,"Weibull(shape=4.045, scale=25.177)",0.046178,0.784745,194,성공
214,강변(동서울터미널),하차,02시-03시,"Weibull(shape=3.428, scale=32.395)",0.0529,0.617324,198,성공
214,강변(동서울터미널),하차,03시-04시,"Triangular(min=41.808, mode=60.000, max=73.837)",0.053854,0.588521,200,성공
214,강변(동서울터미널),하차,04시-05시,"Triangular(min=51.958, mode=76.000, max=97.367)",0.047312,0.743493,200,성공
215,잠실나루,하차,05시-06시,"Triangular(min=25.226, mode=116.000, max=150.287)",0.122119,0.003786,207,실패
215,잠실나루,하차,06시-07시,"Triangular(min=0.000, mode=679.000, max=715.695)",0.249981,0.0,208,실패
215,잠실나루,하차,07시-08시,"Triangular(min=0.000, mode=1116.000, max=1181.438)",0.277899,0.0,208,실패
215,잠실나루,하차,08시-09시,"Triangular(min=0.000, mode=1967.000, max=2020.876)",0.335841,0.0,208,실패
215,잠실나루,하차,09시-10시,"Weibull(shape=3.270, scale=223.533)",0.036965,0.9579,181,성공
215,잠실나루,하차,10시-11시,"Gamma(alpha=965.758, beta=1.691)",0.031418,0.998091,144,성공
215,잠실나루,하차,11시-12시,"Gamma(alpha=39.866, beta=8.773)",0.053535,0.769427,148,성공
215,잠실나루,하차,12시-13시,"Weibull(shape=3.694, scale=218.270)",0.043027,0.85184,193,성공
215,잠실나루,하차,13시-14시,"Weibull(shape=8.252, scale=714.032)",0.082587,0.130421,196,성공
215,잠실나루,하차,14시-15시,"Lognormal(normalMean=6.833, normalStdDev=0.053)",0.063261,0.428536,186,성공
215,잠실나루,하차,15시-16시,"Triangular(min=628.980, mode=763.000, max=900.154)",0.04679,0.784395,189,성공
215,잠실나루,하차,16시-17시,"Weibull(shape=3.975, scale=276.593)",0.040573,0.890357,196,성공
215,잠실나루,하차,17시-18시,"Triangular(min=377.850, mode=1182.000, max=1312.479)",0.1321,0.001353,206,실패
215,잠실나루,하차,18시-19시,"Triangular(min=238.433, mode=1799.000, max=1943.060)",0.329789,0.0,208,실패
215,잠실나루,하차,19시-20시,"Weibull(shape=5.563, scale=530.760)",0.050387,0.694869,192,성공
215,잠실나루,하차,20시-21시,"Weibull(shape=6.456, scale=306.777)",0.044097,0.926951,146,성공
215,잠실나루,하차,21시-22시,"Normal(mean=718.878, stdDev=56.007)",0.036805,0.984357,147,성공
215,잠실나루,하차,22시-23시,"Weibull(shape=5.980, scale=332.278)",0.0629,0.412919,193,성공
215,잠실나루,하차,23시-24시,"Normal(mean=348.654, stdDev=51.743)",0.046408,0.874317,156,성공
215,잠실나루,하차,24시-01시,"Weibull(shape=2.727, scale=76.959)",0.035137,0.989856,149,성공
215,잠실나루,하차,01시-02시,"Weibull(shape=3.769, scale=21.005)",0.073793,0.217656,199,성공
215,잠실나루,하차,02시-03시,"Weibull(shape=3.677, scale=19.737)",0.072339,0.24971,194,성공
215,잠실나루,하차,03시-04시,"Weibull(shape=4.693, scale=20.071)",0.073841,0.229158,194,성공
215,잠실나루,하차,04시-05시,"Triangular(min=17.429, mode=29.000, max=37.868)",0.066133,0.348908,194,성공
216,잠실(송파구청),하차,05시-06시,"Weibull(shape=4.154, scale=49.746)",0.038788,0.933261,185,성공
216,잠실(송파구청),하차,06시-07시,"Triangular(min=0.000, mode=1423.000, max=1506.589)",0.259065,0.0,208,실패
216,잠실(송파구청),하차,07시-08시,"Triangular(min=0.000, mode=3702.000, max=3854.842)",0.346557,0.0,208,실패
216,잠실(송파구청),하차,08시-09시,"Triangular(min=0.000, mode=8095.000, max=9472.361)",0.346518,0.0,208,실패
216,잠실(송파구청),하차,09시-10시,"Triangular(min=590.346, mode=6350.000, max=9294.431)",0.104406,0.01989,208,실패
216,잠실(송파구청),하차,10시-11시,"Weibull(shape=2.196, scale=1400.605)",0.056597,0.663252,160,성공
216,잠실(송파구청),하차,11시-12시,"Triangular(min=2654.472, mode=3374.000, max=6788.180)",0.182061,3e-06,198,실패
216,잠실(송파구청),하차,12시-13시,"Gamma(alpha=9.040, beta=156.132)",0.047281,0.752265,197,성공
216,잠실(송파구청),하차,13시-14시,"Weibull(shape=2.362, scale=851.106)",0.043364,0.841048,195,성공
216,잠실(송파구청),하차,14시-15시,"Weibull(shape=2.476, scale=766.204)",0.034256,0.975363,187,성공
216,잠실(송파구청),하차,15시-16시,"Lognormal(normalMean=8.794, normalStdDev=0.056)",0.034701,0.968735,192,성공
216,잠실(송파구청),하차,16시-17시,"Weibull(shape=5.644, scale=2300.261)",0.054502,0.658994,174,성공
216,잠실(송파구청),하차,17시-18시,"Triangular(min=2391.659, mode=6403.000, max=8494.775)",0.120891,0.004166,208,실패
216,잠실(송파구청),하차,18시-19시,"Triangular(min=1876.771, mode=9655.000, max=11827.198)",0.27344,0.0,208,실패
216,잠실(송파구청),하차,19시-20시,"Gamma(alpha=36.245, beta=48.983)",0.056954,0.583365,180,성공
216,잠실(송파구청),하차,20시-21시,"Lognormal(normalMean=8.578, normalStdDev=0.041)",0.054476,0.747433,149,성공
216,잠실(송파구청),하차,21시-22시,"Weibull(shape=4.779, scale=1166.171)",0.051133,0.817758,147,성공
216,잠실(송파구청),하차,22시-23시,"Triangular(min=2255.860, mode=3385.000, max=4004.171)",0.048385,0.729681,196,성공
216,잠실(송파구청),하차,23시-24시,"Lognormal(normalMean=7.713, normalStdDev=0.135)",0.06396,0.509039,160,성공
216,잠실(송파구청),하차,24시-01시,"Weibull(shape=1.359, scale=171.908)",0.074132,0.333799,158,성공
216,잠실(송파구청),하차,01시-02시,"Normal(mean=151.119, stdDev=19.203)",0.040329,0.897753,194,성공
216,잠실(송파구청),하차,02시-03시,"Weibull(shape=3.406, scale=74.904)",0.044368,0.829964,191,성공
216,잠실(송파구청),하차,03시-04시,"Weibull(shape=3.576, scale=70.302)",0.038881,0.90832,202,성공
216,잠실(송파구청),하차,04시-05시,"Triangular(min=95.229, mode=134.000, max=177.255)",0.039711,0.898089,200,성공
217,잠실새내,하차,05시-06시,"Gamma(alpha=484.039, beta=0.311)",0.05596,0.539468,200,성공
217,잠실새내,하차,06시-07시,"Triangular(min=0.000, mode=386.000, max=424.995)",0.249994,0.0,208,실패
217,잠실새내,하차,07시-08시,"Triangular(min=0.000, mode=790.000, max=838.168)",0.246072,0.0,208,실패
217,잠실새내,하차,08시-09시,"Triangular(min=18.026, mode=1217.000, max=1290.916)",0.406832,0.0,208,실패
217,잠실새내,하차,09시-10시,"Triangular(min=378.483, mode=1209.000, max=1306.335)",0.248027,0.0,205,실패
217,잠실새내,하차,10시-11시,"Lognormal(normalMean=5.302, normalStdDev=0.397)",0.07976,0.229061,166,성공
217,잠실새내,하차,11시-12시,"Lognormal(normalMean=5.901, normalStdDev=0.261)",0.073239,0.250259,189,성공
217,잠실새내,하차,12시-13시,"Triangular(min=764.300, mode=992.000, max=1145.133)",0.040381,0.900214,192,성공
217,잠실새내,하차,13시-14시,"Weibull(shape=19.376, scale=1710.976)",0.055436,0.570767,194,성공
217,잠실새내,하차,14시-15시,"Weibull(shape=5.504, scale=642.496)",0.053223,0.591105,204,성공
217,잠실새내,하차,15시-16시,"Triangular(min=918.440, mode=1351.000, max=1670.075)",0.075459,0.188201,203,성공
217,잠실새내,하차,16시-17시,"Triangular(min=845.855, mode=1720.000, max=2034.912)",0.101696,0.025161,208,실패
217,잠실새내,하차,17시-18시,"Triangular(min=834.641, mode=2405.000, max=2844.246)",0.140431,0.000485,208,실패
217,잠실새내,하차,18시-19시,"Triangular(min=699.040, mode=3669.000, max=4143.203)",0.357512,0.0,208,실패
217,잠실새내,하차,19시-20시,"Weibull(shape=4.260, scale=517.418)",0.043045,0.86599,186,성공
217,잠실새내,하차,20시-21시,"Weibull(shape=5.182, scale=420.439)",0.045482,0.905574,148,성공
217,잠실새내,하차,21시-22시,"Gamma(alpha=469.407, beta=4.338)",0.073359,0.380619,149,성공
217,잠실새내,하차,22시-23시,"Triangular(min=901.312, mode=1199.000, max=1529.484)",0.0503,0.696901,192,성공
217,잠실새내,하차,23시-24시,"Lognormal(normalMean=6.807, normalStdDev=0.112)",0.059842,0.594132,160,성공
217,잠실새내,하차,24시-01시,"Lognormal(normalMean=5.011, normalStdDev=0.298)",0.054948,0.734384,150,성공
217,잠실새내,하차,01시-02시,"Normal(mean=16.869, stdDev=2.668)",0.085011,0.106301,199,성공
217,잠실새내,하차,02시-03시,"Gamma(alpha=2167.194, beta=0.080)",0.079261,0.161449,196,성공
217,잠실새내,하차,03시-04시,"Weibull(shape=3.129, scale=10.304)",0.081322,0.132534,201,성공
217,잠실새내,하차,04시-05시,"Weibull(shape=3.365, scale=7.317)",0.093761,0.051852,204,성공
218,종합운동장,하차,05시-06시,"Triangular(min=17.564, mode=28.000, max=46.431)",0.069169,0.275715,202,성공
218,종합운동장,하차,06시-07시,"Triangular(min=0.000, mode=327.000, max=521.276)",0.249947,0.0,208,실패
218,종합운동장,하차,07시-08시,"Triangular(min=0.000, mode=21.000, max=1355.765)",0.206203,0.0,206,실패
218,종합운동장,하차,08시-09시,"Triangular(min=0.000, mode=1187.000, max=1860.761)",0.198967,0.0,208,실패
218,종합운동장,하차,09시-10시,"Weibull(shape=1.736, scale=196.496)",0.059561,0.481925,193,성공
218,종합운동장,하차,10시-11시,"Triangular(min=170.690, mode=351.000, max=796.465)",0.259538,0.0,170,실패
218,종합운동장,하차,11시-12시,"Triangular(min=136.655, mode=256.000, max=519.856)",0.145684,0.000487,193,실패
218,종합운동장,하차,12시-13시,"Gamma(alpha=38.706, beta=6.814)",0.040784,0.905437,185,성공
218,종합운동장,하차,13시-14시,"Triangular(min=206.765, mode=309.000, max=446.645)",0.040663,0.899039,190,성공
218,종합운동장,하차,14시-15시,"Triangular(min=255.174, mode=352.000, max=489.554)",0.030078,0.994057,187,성공
218,종합운동장,하차,15시-16시,"Lognormal(normalMean=5.684, normalStdDev=0.280)",0.065302,0.363955,194,성공
218,종합운동장,하차,16시-17시,"Lognormal(normalMean=6.252, normalStdDev=0.147)",0.056934,0.637504,165,성공
218,종합운동장,하차,17시-18시,"Triangular(min=186.851, mode=550.000, max=1599.337)",0.266386,0.0,166,실패
218,종합운동장,하차,18시-19시,"Lognormal(normalMean=7.549, normalStdDev=0.258)",0.093593,0.09211,172,성공
218,종합운동장,하차,19시-20시,"Weibull(shape=1.360, scale=219.068)",0.079348,0.237103,165,성공
218,종합운동장,하차,20시-21시,"Gamma(alpha=73.232, beta=4.864)",0.079468,0.291699,148,성공
218,종합운동장,하차,21시-22시,"Lognormal(normalMean=5.922, normalStdDev=0.162)",0.071634,0.385911,155,성공
218,종합운동장,하차,22시-23시,"Triangular(min=301.996, mode=420.000, max=515.375)",0.03327,0.983389,183,성공
218,종합운동장,하차,23시-24시,"Weibull(shape=3.739, scale=126.880)",0.042135,0.930489,158,성공
218,종합운동장,하차,24시-01시,"Triangular(min=0.000, mode=78.000, max=219.755)",0.289375,0.0,159,실패
218,종합운동장,하차,01시-02시,"Triangular(min=8.775, mode=16.000, max=22.742)",0.096768,0.048464,195,실패
218,종합운동장,하차,02시-03시,"Triangular(min=10.430, mode=20.000, max=26.797)",0.078188,0.162384,201,성공
218,종합운동장,하차,03시-04시,"Triangular(min=8.829, mode=16.000, max=24.805)",0.078495,0.159248,201,성공
218,종합운동장,하차,04시-05시,"Triangular(min=3.405, mode=9.000, max=13.317)",0.128172,0.002143,205,실패
219,삼성(무역센터),하차,05시-06시,"Lognormal(normalMean=5.805, normalStdDev=0.027)",0.049213,0.733618,188,성공
219,삼성(무역센터),하차,06시-07시,"Triangular(min=0.000, mode=1878.000, max=1940.995)",0.376237,0.0,208,실패
219,삼성(무역센터),하차,07시-08시,"Triangular(min=0.000, mode=6924.000, max=6924.000)",0.360843,0.0,208,실패
219,삼성(무역센터),하차,08시-09시,"Triangular(min=0.000, mode=16692.000, max=17517.583)",0.428241,0.0,208,실패
219,삼성(무역센터),하차,09시-10시,"Triangular(min=2525.756, mode=11922.000, max=13927.972)",0.187936,1e-06,197,실패
219,삼성(무역센터),하차,10시-11시,"Lognormal(normalMean=9.152, normalStdDev=0.063)",0.055422,0.735839,147,성공
219,삼성(무역센터),하차,11시-12시,"Gamma(alpha=2251.438, beta=9.118)",0.036393,0.980654,157,성공
219,삼성(무역센터),하차,12시-13시,"Lognormal(normalMean=6.965, normalStdDev=0.511)",0.075076,0.238608,184,성공
219,삼성(무역센터),하차,13시-14시,"Triangular(min=1766.227, mode=2536.000, max=3482.267)",0.037004,0.939796,198,성공
219,삼성(무역센터),하차,14시-15시,"Triangular(min=1472.426, mode=2158.000, max=2989.044)",0.063042,0.388414,200,성공
219,삼성(무역센터),하차,15시-16시,"Triangular(min=1356.225, mode=1783.000, max=2890.677)",0.050084,0.701916,192,성공
219,삼성(무역센터),하차,16시-17시,"Triangular(min=1323.227, mode=1748.000, max=2477.403)",0.053684,0.608285,195,성공
219,삼성(무역센터),하차,17시-18시,"Weibull(shape=3.059, scale=668.123)",0.037009,0.956511,182,성공
219,삼성(무역센터),하차,18시-19시,"Normal(mean=2282.872, stdDev=366.359)",0.061146,0.438837,196,성공
219,삼성(무역센터),하차,19시-20시,"Weibull(shape=1.380, scale=392.251)",0.083066,0.176027,172,성공
219,삼성(무역센터),하차,20시-21시,"Lognormal(normalMean=7.138, normalStdDev=0.042)",0.062936,0.566247,151,성공
219,삼성(무역센터),하차,21시-22시,"Lognormal(normalMean=6.761, normalStdDev=0.072)",0.072451,0.368334,156,성공
219,삼성(무역센터),하차,22시-23시,"Triangular(min=234.327, mode=422.000, max=759.855)",0.112162,0.012625,198,실패
219,삼성(무역센터),하차,23시-24시,"Lognormal(normalMean=7.336, normalStdDev=0.025)",0.058874,0.626271,157,성공
219,삼성(무역센터),하차,24시-01시,"Lognormal(normalMean=4.311, normalStdDev=0.499)",0.055197,0.68232,163,성공
219,삼성(무역센터),하차,01시-02시,"Triangular(min=64.165, mode=90.000, max=110.337)",0.044871,0.831514,186,성공
219,삼성(무역센터),하차,02시-03시,"Weibull(shape=3.550, scale=31.099)",0.035093,0.9692,187,성공
219,삼성(무역센터),하차,03시-04시,"Weibull(shape=3.411, scale=29.468)",0.059304,0.494044,191,성공
219,삼성(무역센터),하차,04시-05시,"Weibull(shape=3.660, scale=29.693)",0.050248,0.68917,195,성공
220,선릉,하차,05시-06시,"Lognormal(normalMean=7.598, normalStdDev=0.006)",0.074882,0.238529,185,성공
220,선릉,하차,06시-07시,"Triangular(min=0.000, mode=1901.000, max=2032.001)",0.342447,0.0,208,실패
220,선릉,하차,07시-08시,"Triangular(min=0.000, mode=5797.000, max=6080.591)",0.355462,0.0,208,실패
220,선릉,하차,08시-09시,"Triangular(min=0.000, mode=13938.000, max=13938.000)",0.476308,0.0,208,실패
220,선릉,하차,09시-10시,"Triangular(min=970.695, mode=10742.000, max=11615.790)",0.435235,0.0,202,실패
220,선릉,하차,10시-11시,"Triangular(min=3580.816, mode=4489.000, max=6163.674)",0.297032,0.0,146,실패
220,선릉,하차,11시-12시,"Weibull(shape=4.291, scale=614.283)",0.034562,0.993123,144,성공
220,선릉,하차,12시-13시,"Normal(mean=2189.568, stdDev=143.413)",0.048697,0.86231,146,성공
220,선릉,하차,13시-14시,"Normal(mean=2547.484, stdDev=138.367)",0.043117,0.860561,188,성공
220,선릉,하차,14시-15시,"Normal(mean=2135.212, stdDev=125.872)",0.02973,0.995367,184,성공
220,선릉,하차,15시-16시,"Lognormal(normalMean=6.073, normalStdDev=0.329)",0.079071,0.269103,156,성공
220,선릉,하차,16시-17시,"Weibull(shape=2.884, scale=392.803)",0.036755,0.956117,185,성공
220,선릉,하차,17시-18시,"Weibull(shape=4.237, scale=866.390)",0.031689,0.987645,191,성공
220,선릉,하차,18시-19시,"Triangular(min=1431.249, mode=2469.000, max=3025.803)",0.08185,0.138686,195,성공
220,선릉,하차,19시-20시,"Lognormal(normalMean=6.391, normalStdDev=0.185)",0.045815,0.890248,153,성공
220,선릉,하차,20시-21시,"Normal(mean=825.497, stdDev=51.128)",0.039566,0.968506,147,성공
220,선릉,하차,21시-22시,"Normal(mean=704.314, stdDev=60.817)",0.044526,0.908628,153,성공
220,선릉,하차,22시-23시,"Gamma(alpha=23.557, beta=17.876)",0.042522,0.863377,192,성공
220,선릉,하차,23시-24시,"Lognormal(normalMean=5.659, normalStdDev=0.299)",0.081881,0.185899,173,성공
220,선릉,하차,24시-01시,"Lognormal(normalMean=12.003, normalStdDev=0.000)",0.091933,0.139059,154,성공
220,선릉,하차,01시-02시,"Gamma(alpha=272.995, beta=0.365)",0.054865,0.610197,186,성공
220,선릉,하차,02시-03시,"Weibull(shape=4.236, scale=27.683)",0.051902,0.67517,187,성공
220,선릉,하차,03시-04시,"Triangular(min=59.053, mode=80.000, max=94.709)",0.060657,0.471816,189,성공
220,선릉,하차,04시-05시,"Weibull(shape=3.204, scale=15.307)",0.064325,0.427897,180,성공
221,역삼,하차,05시-06시,"Triangular(min=183.336, mode=347.000, max=383.302)",0.218373,0.0,196,실패
221,역삼,하차,06시-07시,"Triangular(min=0.000, mode=1983.000, max=2000.163)",0.358005,0.0,208,실패
221,역삼,하차,07시-08시,"Triangular(min=0.000, mode=7407.000, max=7893.628)",0.397118,0.0,208,실패
221,역삼,하차,08시-09시,"Triangular(min=0.000, mode=18219.000, max=18727.615)",0.401225,0.0,208,실패
