역번호,역명,구분,시간대,분포,KS통계량,P값,데이터수,성공여부
207,상왕십리,승차,06시-07시,"Triangular(min=0.000, mode=631.000, max=672.892)",0.284263,0.0,208,실패
207,상왕십리,승차,07시-08시,"Triangular(min=0.000, mode=2007.000, max=2038.888)",0.355118,0.0,208,실패
207,상왕십리,승차,08시-09시,"Triangular(min=0.000, mode=3201.000, max=3286.762)",0.392929,0.0,208,실패
207,상왕십리,승차,09시-10시,"Normal(mean=1518.040, stdDev=74.061)",0.048913,0.845287,151,성공
207,상왕십리,승차,10시-11시,"Weibull(shape=5.552, scale=305.644)",0.052933,0.774307,150,성공
207,상왕십리,승차,11시-12시,"Normal(mean=638.755, stdDev=40.754)",0.041765,0.939221,155,성공
207,상왕십리,승차,12시-13시,"Lognormal(normalMean=5.824, normalStdDev=0.146)",0.05277,0.626631,196,성공
207,상왕십리,승차,13시-14시,"Triangular(min=544.091, mode=625.000, max=698.437)",0.052895,0.626815,195,성공
207,상왕십리,승차,14시-15시,"Triangular(min=490.883, mode=560.000, max=727.087)",0.036971,0.935637,202,성공
207,상왕십리,승차,15시-16시,"Weibull(shape=4.061, scale=120.980)",0.049215,0.739372,186,성공
207,상왕십리,승차,16시-17시,"Triangular(min=476.939, mode=719.000, max=854.479)",0.073153,0.212007,205,성공
207,상왕십리,승차,17시-18시,"Triangular(min=421.452, mode=955.000, max=1131.455)",0.225177,0.0,206,실패
207,상왕십리,승차,18시-19시,"Triangular(min=438.248, mode=1102.000, max=1192.900)",0.310949,0.0,204,실패
207,상왕십리,승차,19시-20시,"Lognormal(normalMean=5.917, normalStdDev=0.104)",0.053902,0.762269,148,성공
207,상왕십리,승차,20시-21시,"Gamma(alpha=180869.823, beta=0.081)",0.050343,0.825892,149,성공
207,상왕십리,승차,21시-22시,"Normal(mean=399.772, stdDev=34.327)",0.036254,0.985697,149,성공
207,상왕십리,승차,22시-23시,"Lognormal(normalMean=5.169, normalStdDev=0.222)",0.087418,0.15602,163,성공
207,상왕십리,승차,23시-24시,"Gamma(alpha=20.848, beta=4.928)",0.0609,0.579762,158,성공
207,상왕십리,승차,24시-01시,"Weibull(shape=6.174, scale=46.401)",0.080989,0.244327,156,성공
207,상왕십리,승차,01시-02시,"Weibull(shape=2.885, scale=10.256)",0.09261,0.072058,190,성공
207,상왕십리,승차,02시-03시,"Normal(mean=20.716, stdDev=2.862)",0.086554,0.098463,197,성공
207,상왕십리,승차,03시-04시,"Gamma(alpha=2067.009, beta=0.071)",0.072633,0.221073,204,성공
207,상왕십리,승차,04시-05시,"Triangular(min=7.461, mode=13.000, max=17.886)",0.112995,0.012326,196,실패
208,왕십리(성동구청),승차,05시-06시,"Weibull(shape=3.415, scale=59.323)",0.035392,0.962812,192,성공
208,왕십리(성동구청),승차,06시-07시,"Triangular(min=0.000, mode=415.000, max=463.303)",0.326324,0.0,208,실패
208,왕십리(성동구청),승차,07시-08시,"Triangular(min=0.000, mode=1228.000, max=1244.465)",0.323942,0.0,208,실패
